model_name,id,title,pass,pass_at_1,pass_at_k,compilable,repair_rounds,code_bleu,code_bert_f1
llama3.3:70b,s2427_number_of_common_factors,Number of Common Factors,True,1.0,1.0,True,0,0.7038,0.7601
llama3.3:70b,s2484_count_palindromic_subsequences,Count Palindromic Subsequences,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s2468_split_message_based_on_limit,Split Message Based on Limit,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s2434_using_a_robot_to_print_the_lexicographically_smallest_string,Using a Robot to Print the Lexicographically Smallest String,True,0.0,1.0,True,2,0.2685,0.8212
llama3.3:70b,s2441_largest_positive_integer_that_exists_with_its_negative,Largest Positive Integer That Exists With Its Negative,True,1.0,1.0,True,0,0.4677,0.9043
llama3.3:70b,s1675_minimize_deviation_in_array,Minimize Deviation in Array,True,1.0,1.0,True,0,0.5647,0.8829
llama3.3:70b,s1659_maximize_grid_happiness,Maximize Grid Happiness,True,1.0,1.0,True,0,0.2272,0.7919
llama3.3:70b,s2487_remove_nodes_from_linked_list,Remove Nodes From Linked List,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s2499_minimum_total_cost_to_make_arrays_unequal,Minimum Total Cost to Make Arrays Unequal,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1672_richest_customer_wealth,Richest Customer Wealth,True,1.0,1.0,True,0,0.5495,0.9448
llama3.3:70b,s1630_arithmetic_subarrays,Arithmetic Subarrays,True,1.0,1.0,True,0,0.3173,0.846
llama3.3:70b,s1655_distribute_repeating_integers,Distribute Repeating Integers,True,1.0,1.0,True,0,0.4213,0.8505
llama3.3:70b,s1663_smallest_string_with_a_given_numeric_value,Smallest String With A Given Numeric Value,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1681_minimum_incompatibility,Minimum Incompatibility,True,0.0,1.0,True,2,0.2667,0.7687
llama3.3:70b,s1616_split_two_strings_to_make_palindrome,Split Two Strings to Make Palindrome,True,1.0,1.0,True,0,0.4591,0.85
llama3.3:70b,s1687_delivering_boxes_from_storage_to_ports,Delivering Boxes from Storage to Ports,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1695_maximum_erasure_value,Maximum Erasure Value,True,1.0,1.0,True,0,0.404,0.8735
llama3.3:70b,s1605_find_valid_matrix_given_row_and_column_sums,Find Valid Matrix Given Row and Column Sums,True,1.0,1.0,True,0,0.4527,0.8749
llama3.3:70b,s1673_find_the_most_competitive_subsequence,Find the Most Competitive Subsequence,True,1.0,1.0,True,0,0.4344,0.9171
llama3.3:70b,s1619_mean_of_array_after_removing_some_elements,Mean of Array After Removing Some Elements,True,1.0,1.0,True,0,0.6766,0.9558
llama3.3:70b,s1640_check_array_formation_through_concatenation,Check Array Formation Through Concatenation,True,1.0,1.0,True,0,0.4131,0.8429
llama3.3:70b,s1638_count_substrings_that_differ_by_one_character,Count Substrings That Differ by One Character,True,1.0,1.0,True,0,0.3136,0.7983
llama3.3:70b,s1649_create_sorted_array_through_instructions,Create Sorted Array through Instructions,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1678_goal_parser_interpretation,Goal Parser Interpretation,True,1.0,1.0,True,0,0.1349,0.8263
llama3.3:70b,s1609_even_odd_tree,Even Odd Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1636_sort_array_by_increasing_frequency,Sort Array by Increasing Frequency,True,1.0,1.0,True,0,0.3812,0.8408
llama3.3:70b,s1679_max_number_of_k_sum_pairs,Max Number of K-Sum Pairs,True,1.0,1.0,True,0,0.6888,0.9566
llama3.3:70b,s1627_graph_connectivity_with_threshold,Graph Connectivity With Threshold,True,1.0,1.0,True,0,0.4181,0.8563
llama3.3:70b,s1617_count_subtrees_with_max_distance_between_cities,Count Subtrees With Max Distance Between Cities,True,1.0,1.0,True,0,0.2705,0.7777
llama3.3:70b,s1643_kth_smallest_instructions,Kth Smallest Instructions,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1685_sum_of_absolute_differences_in_a_sorted_array,Sum of Absolute Differences in a Sorted Array,True,1.0,1.0,True,0,0.3802,0.8351
llama3.3:70b,s1689_partitioning_into_minimum_number_of_deci_binary_numbers,Partitioning Into Minimum Number Of Deci-Binary Numbers,True,1.0,1.0,True,0,0.3518,0.8079
llama3.3:70b,s1632_rank_transform_of_a_matrix,Rank Transform of a Matrix,True,0.0,1.0,True,4,0.2229,0.7863
llama3.3:70b,s1647_minimum_deletions_to_make_character_frequencies_unique,Minimum Deletions to Make Character Frequencies Unique,True,0.0,1.0,True,2,0.3369,0.783
llama3.3:70b,s1696_jump_game_vi,Jump Game VI,True,1.0,1.0,True,0,0.4514,0.8631
llama3.3:70b,s1625_lexicographically_smallest_string_after_applying_operations,Lexicographically Smallest String After Applying Operations,True,1.0,1.0,True,0,0.331,0.8159
llama3.3:70b,s1610_maximum_number_of_visible_points,Maximum Number of Visible Points,True,1.0,1.0,True,0,0.3536,0.8641
llama3.3:70b,s1639_number_of_ways_to_form_a_target_string_given_a_dictionary,Number of Ways to Form a Target String Given a Dictionary,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1680_concatenation_of_consecutive_binary_numbers,Concatenation of Consecutive Binary Numbers,True,1.0,1.0,True,0,0.3732,0.8374
llama3.3:70b,s1654_minimum_jumps_to_reach_home,Minimum Jumps to Reach Home,True,1.0,1.0,True,0,0.4746,0.867
llama3.3:70b,s1620_coordinate_with_maximum_network_quality,Coordinate With Maximum Network Quality,True,1.0,1.0,True,0,0.3715,0.8041
llama3.3:70b,s1652_defuse_the_bomb,Defuse the Bomb,True,0.0,1.0,True,1,0.4021,0.8807
llama3.3:70b,s1646_get_maximum_in_generated_array,Get Maximum in Generated Array,True,1.0,1.0,True,0,0.5339,0.9394
llama3.3:70b,s1657_determine_if_two_strings_are_close,Determine if Two Strings Are Close,True,1.0,1.0,True,0,0.567,0.9271
llama3.3:70b,s1664_ways_to_make_a_fair_array,Ways to Make a Fair Array,True,1.0,1.0,True,0,0.3822,0.8516
llama3.3:70b,s1662_check_if_two_string_arrays_are_equivalent,Check If Two String Arrays are Equivalent,True,1.0,1.0,True,0,0.7971,0.9735
llama3.3:70b,s1669_merge_in_between_linked_lists,Merge In Between Linked Lists,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1671_minimum_number_of_removals_to_make_mountain_array,Minimum Number of Removals to Make Mountain Array,True,1.0,1.0,True,0,0.3215,0.8443
llama3.3:70b,s1631_path_with_minimum_effort,Path With Minimum Effort,True,1.0,1.0,True,0,0.3098,0.8222
llama3.3:70b,s1621_number_of_sets_of_k_non_overlapping_line_segments,Number of Sets of K Non-Overlapping Line Segments,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1700_number_of_students_unable_to_eat_lunch,Number of Students Unable to Eat Lunch,True,0.0,1.0,True,3,0.4187,0.7978
llama3.3:70b,s1668_maximum_repeating_substring,Maximum Repeating Substring,True,1.0,1.0,True,0,0.7481,0.8626
llama3.3:70b,s1642_furthest_building_you_can_reach,Furthest Building You Can Reach,True,1.0,1.0,True,0,0.4788,0.8606
llama3.3:70b,s1606_find_servers_that_handled_most_number_of_requests,Find Servers That Handled Most Number of Requests,True,1.0,1.0,True,0,0.3868,0.8489
llama3.3:70b,s1690_stone_game_vii,Stone Game VII,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1665_minimum_initial_energy_to_finish_tasks,Minimum Initial Energy to Finish Tasks,True,1.0,1.0,True,0,0.5368,0.8634
llama3.3:70b,s1601_maximum_number_of_achievable_transfer_requests,Maximum Number of Achievable Transfer Requests,True,1.0,1.0,True,0,0.3235,0.7704
llama3.3:70b,s1686_stone_game_vi,Stone Game VI,True,0.0,1.0,True,1,0.3867,0.8371
llama3.3:70b,s1637_widest_vertical_area_between_two_points_containing_no_points,Widest Vertical Area Between Two Points Containing No Points,True,1.0,1.0,True,0,0.5497,0.865
llama3.3:70b,s1624_largest_substring_between_two_equal_characters,Largest Substring Between Two Equal Characters,True,1.0,1.0,True,0,0.6036,0.8675
llama3.3:70b,s1658_minimum_operations_to_reduce_x_to_zero,Minimum Operations to Reduce X to Zero,True,1.0,1.0,True,0,0.4004,0.8079
llama3.3:70b,s1697_checking_existence_of_edge_length_limited_paths,Checking Existence of Edge Length Limited Paths,True,0.0,1.0,True,2,0.3915,0.8163
llama3.3:70b,s1688_count_of_matches_in_tournament,Count of Matches in Tournament,True,1.0,1.0,True,0,0.4751,0.7394
llama3.3:70b,s1614_maximum_nesting_depth_of_the_parentheses,Maximum Nesting Depth of the Parentheses,True,1.0,1.0,True,0,0.8023,0.9696
llama3.3:70b,s1641_count_sorted_vowel_strings,Count Sorted Vowel Strings,True,1.0,1.0,True,0,0.4051,0.891
llama3.3:70b,s1608_special_array_with_x_elements_greater_than_or_equal_x,Special Array With X Elements Greater Than or Equal X,True,1.0,1.0,True,0,0.5149,0.9525
llama3.3:70b,s1626_best_team_with_no_conflicts,Best Team With No Conflicts,True,1.0,1.0,True,0,0.3319,0.8297
llama3.3:70b,s1611_minimum_one_bit_operations_to_make_integers_zero,Minimum One Bit Operations to Make Integers Zero,True,0.0,1.0,True,3,0.1024,0.723
llama3.3:70b,s1684_count_the_number_of_consistent_strings,Count the Number of Consistent Strings,True,1.0,1.0,True,0,0.3277,0.7518
llama3.3:70b,s1604_alert_using_same_key_card_three_or_more_times_in_a_one_hour_period,Alert Using Same Key-Card Three or More Times in a One Hour Period,True,1.0,1.0,True,0,0.3891,0.8337
llama3.3:70b,s1691_maximum_height_by_stacking_cuboids,Maximum Height by Stacking Cuboids,True,1.0,1.0,True,0,0.4778,0.8896
llama3.3:70b,s1694_reformat_phone_number,Reformat Phone Number,True,1.0,1.0,True,0,0.4222,0.8312
llama3.3:70b,s1615_maximal_network_rank,Maximal Network Rank,True,1.0,1.0,True,0,0.3829,0.8247
llama3.3:70b,s1629_slowest_key,Slowest Key,True,1.0,1.0,True,0,0.5148,0.9027
llama3.3:70b,s1653_minimum_deletions_to_make_string_balanced,Minimum Deletions to Make String Balanced,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s0696_count_binary_substrings,Count Binary Substrings,True,0.0,1.0,True,1,0.3293,0.7551
llama3.3:70b,s1648_sell_diminishing_valued_colored_balls,Sell Diminishing-Valued Colored Balls,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s0643_maximum_average_subarray_i,Maximum Average Subarray I,True,1.0,1.0,True,0,0.4138,0.8446
llama3.3:70b,s0693_binary_number_with_alternating_bits,Binary Number with Alternating Bits,True,1.0,1.0,True,0,0.6363,0.9333
llama3.3:70b,s0689_maximum_sum_of_3_non_overlapping_subarrays,Maximum Sum of 3 Non-Overlapping Subarrays,True,1.0,1.0,True,0,0.2433,0.8166
llama3.3:70b,s1674_minimum_moves_to_make_array_complementary,Minimum Moves to Make Array Complementary,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s0647_palindromic_substrings,Palindromic Substrings,True,1.0,1.0,True,0,0.3052,0.8326
llama3.3:70b,s0691_stickers_to_spell_word,Stickers to Spell Word,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s0675_cut_off_trees_for_golf_event,Cut Off Trees for Golf Event,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s0653_two_sum_iv_input_is_a_bst,Two Sum IV - Input is a BST,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0668_kth_smallest_number_in_multiplication_table,Kth Smallest Number in Multiplication Table,True,1.0,1.0,True,0,0.5869,0.8926
llama3.3:70b,s0628_maximum_product_of_three_numbers,Maximum Product of Three Numbers,True,1.0,1.0,True,0,0.1551,0.7784
llama3.3:70b,s0669_trim_a_binary_search_tree,Trim a Binary Search Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0639_decode_ways_ii,Decode Ways II,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s0648_replace_words,Replace Words,True,1.0,1.0,True,0,0.3544,0.8565
llama3.3:70b,s0679_24_game,24 Game,True,0.0,1.0,True,3,0.3903,0.849
llama3.3:70b,s0699_falling_squares,Falling Squares,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s0664_strange_printer,Strange Printer,True,1.0,1.0,True,0,0.3738,0.8197
llama3.3:70b,s0629_k_inverse_pairs_array,K Inverse Pairs Array,True,1.0,1.0,True,0,0.2703,0.8102
llama3.3:70b,s0646_maximum_length_of_pair_chain,Maximum Length of Pair Chain,True,1.0,1.0,True,0,0.6883,0.9014
llama3.3:70b,s0672_bulb_switcher_ii,Bulb Switcher II,True,1.0,1.0,True,0,0.4121,0.7298
llama3.3:70b,s0609_find_duplicate_file_in_system,Find Duplicate File in System,True,1.0,1.0,True,0,0.6898,0.8793
llama3.3:70b,s0652_find_duplicate_subtrees,Find Duplicate Subtrees,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0673_number_of_longest_increasing_subsequence,Number of Longest Increasing Subsequence,True,1.0,1.0,True,0,0.3757,0.8328
llama3.3:70b,s0654_maximum_binary_tree,Maximum Binary Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0690_employee_importance,Employee Importance,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0640_solve_the_equation,Solve the Equation,True,1.0,1.0,True,0,0.2569,0.7661
llama3.3:70b,s0650_2_keys_keyboard,2 Keys Keyboard,True,1.0,1.0,True,0,0.4237,0.7666
llama3.3:70b,s0645_set_mismatch,Set Mismatch,True,1.0,1.0,True,0,0.3216,0.8679
llama3.3:70b,s0685_redundant_connection_ii,Redundant Connection II,True,1.0,1.0,True,0,0.4153,0.8364
llama3.3:70b,s0686_repeated_string_match,Repeated String Match,True,1.0,1.0,True,0,0.2191,0.801
llama3.3:70b,s0621_task_scheduler,Task Scheduler,True,1.0,1.0,True,0,0.4733,0.8528
llama3.3:70b,s0630_course_schedule_iii,Course Schedule III,True,1.0,1.0,True,0,0.5453,0.8572
llama3.3:70b,s0688_knight_probability_in_chessboard,Knight Probability in Chessboard,True,1.0,1.0,True,0,0.497,0.8323
llama3.3:70b,s0674_longest_continuous_increasing_subsequence,Longest Continuous Increasing Subsequence,True,1.0,1.0,True,0,0.4497,0.8529
llama3.3:70b,s0700_search_in_a_binary_search_tree,Search in a Binary Search Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0605_can_place_flowers,Can Place Flowers,True,1.0,1.0,True,0,0.5465,0.9555
llama3.3:70b,s0682_baseball_game,Baseball Game,True,1.0,1.0,True,0,0.4238,0.855
llama3.3:70b,s0649_dota2_senate,Dota2 Senate,True,1.0,1.0,True,0,0.3457,0.8145
llama3.3:70b,s0659_split_array_into_consecutive_subsequences,Split Array into Consecutive Subsequences,True,1.0,1.0,True,0,0.3287,0.8085
llama3.3:70b,s0695_max_area_of_island,Max Area of Island,True,1.0,1.0,True,0,0.4476,0.8301
llama3.3:70b,s0671_second_minimum_node_in_a_binary_tree,Second Minimum Node In a Binary Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0697_degree_of_an_array,Degree of an Array,True,1.0,1.0,True,0,0.4843,0.8767
llama3.3:70b,s0633_sum_of_square_numbers,Sum of Square Numbers,True,1.0,1.0,True,0,0.3501,0.9237
llama3.3:70b,s0678_valid_parenthesis_string,Valid Parenthesis String,True,1.0,1.0,True,0,0.528,0.9504
llama3.3:70b,s0637_average_of_levels_in_binary_tree,Average of Levels in Binary Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0680_valid_palindrome_ii,Valid Palindrome II,True,1.0,1.0,True,0,0.5563,0.8744
llama3.3:70b,s0611_valid_triangle_number,Valid Triangle Number,True,1.0,1.0,True,0,0.278,0.8566
llama3.3:70b,s0617_merge_two_binary_trees,Merge Two Binary Trees,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0638_shopping_offers,Shopping Offers,True,1.0,1.0,True,0,0.4029,0.8738
llama3.3:70b,s0670_maximum_swap,Maximum Swap,True,1.0,1.0,True,0,0.3833,0.8044
llama3.3:70b,s0698_partition_to_k_equal_sum_subsets,Partition to K Equal Sum Subsets,True,1.0,1.0,True,0,0.4207,0.8376
llama3.3:70b,s0606_construct_string_from_binary_tree,Construct String from Binary Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0661_image_smoother,Image Smoother,True,1.0,1.0,True,0,0.3124,0.806
llama3.3:70b,s0636_exclusive_time_of_functions,Exclusive Time of Functions,True,1.0,1.0,True,0,0.4461,0.8845
llama3.3:70b,s0658_find_k_closest_elements,Find K Closest Elements,True,1.0,1.0,True,0,0.6984,0.939
llama3.3:70b,s0657_robot_return_to_origin,Robot Return to Origin,True,1.0,1.0,True,0,0.2975,0.8402
llama3.3:70b,s0632_smallest_range_covering_elements_from_k_lists,Smallest Range Covering Elements from K Lists,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s0687_longest_univalue_path,Longest Univalue Path,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0623_add_one_row_to_tree,Add One Row to Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0684_redundant_connection,Redundant Connection,True,1.0,1.0,True,0,0.458,0.8627
llama3.3:70b,s0665_non_decreasing_array,Non-decreasing Array,True,1.0,1.0,True,0,0.5085,0.879
llama3.3:70b,s0655_print_binary_tree,Print Binary Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0692_top_k_frequent_words,Top K Frequent Words,True,1.0,1.0,True,0,0.4021,0.8395
llama3.3:70b,s0667_beautiful_arrangement_ii,Beautiful Arrangement II,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s0662_maximum_width_of_binary_tree,Maximum Width of Binary Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0114_flatten_binary_tree_to_linked_list,Flatten Binary Tree to Linked List,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0191_number_of_1_bits,Number of 1 Bits,True,1.0,1.0,True,0,0.2966,0.7284
llama3.3:70b,s0154_find_minimum_in_rotated_sorted_array_ii,Find Minimum in Rotated Sorted Array II,True,1.0,1.0,True,0,0.3089,0.8374
llama3.3:70b,s0151_reverse_words_in_a_string,Reverse Words in a String,True,1.0,1.0,True,0,0.3443,0.8726
llama3.3:70b,s0112_path_sum,Path Sum,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0141_linked_list_cycle,Linked List Cycle,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0179_largest_number,Largest Number,True,1.0,1.0,True,0,0.5114,0.8921
llama3.3:70b,s0111_minimum_depth_of_binary_tree,Minimum Depth of Binary Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0188_best_time_to_buy_and_sell_stock_iv,Best Time to Buy and Sell Stock IV,True,1.0,1.0,True,0,0.411,0.8256
llama3.3:70b,s0189_rotate_array,Rotate Array,True,1.0,1.0,True,0,0.5312,0.9215
llama3.3:70b,s0162_find_peak_element,Find Peak Element,True,1.0,1.0,True,0,0.5684,0.8033
llama3.3:70b,s0174_dungeon_game,Dungeon Game,True,1.0,1.0,True,0,0.3589,0.8152
llama3.3:70b,s0129_sum_root_to_leaf_numbers,Sum Root to Leaf Numbers,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0110_balanced_binary_tree,Balanced Binary Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0190_reverse_bits,Reverse Bits,True,1.0,1.0,True,0,0.4884,0.801
llama3.3:70b,s0137_single_number_ii,Single Number II,True,1.0,1.0,True,0,0.7955,0.9849
llama3.3:70b,s0172_factorial_trailing_zeroes,Factorial Trailing Zeroes,True,1.0,1.0,True,0,0.5515,0.9683
llama3.3:70b,s0164_maximum_gap,Maximum Gap,True,1.0,1.0,True,0,0.4979,0.8371
llama3.3:70b,s0140_word_break_ii,Word Break II,True,1.0,1.0,True,0,0.3728,0.864
llama3.3:70b,s0169_majority_element,Majority Element,True,1.0,1.0,True,0,0.2973,0.9021
llama3.3:70b,s0135_candy,Candy,True,1.0,1.0,True,0,0.4526,0.8947
llama3.3:70b,s0119_pascals_triangle_ii,Pascal's Triangle II,True,1.0,1.0,True,0,0.3389,0.8826
llama3.3:70b,s0124_binary_tree_maximum_path_sum,Binary Tree Maximum Path Sum,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0103_binary_tree_zigzag_level_order_traversal,Binary Tree Zigzag Level Order Traversal,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0147_insertion_sort_list,Insertion Sort List,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0167_two_sum_ii_input_array_is_sorted,Two Sum II - Input Array Is Sorted,True,1.0,1.0,True,0,0.5173,0.9187
llama3.3:70b,s0165_compare_version_numbers,Compare Version Numbers,True,1.0,1.0,True,0,0.1774,0.7851
llama3.3:70b,s0133_clone_graph,Clone Graph,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0200_number_of_islands,Number of Islands,True,1.0,1.0,True,0,0.533,0.8035
llama3.3:70b,s0127_word_ladder,Word Ladder,True,1.0,1.0,True,0,0.4313,0.8827
llama3.3:70b,s0120_triangle,Triangle,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0113_path_sum_ii,Path Sum II,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0149_max_points_on_a_line,Max Points on a Line,True,1.0,1.0,True,0,0.41,0.843
llama3.3:70b,s0136_single_number,Single Number,True,1.0,1.0,True,0,0.8596,0.9774
llama3.3:70b,s0199_binary_tree_right_side_view,Binary Tree Right Side View,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0130_surrounded_regions,Surrounded Regions,True,1.0,1.0,True,0,0.423,0.8485
llama3.3:70b,s0116_populating_next_right_pointers_in_each_node,Populating Next Right Pointers in Each Node,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0139_word_break,Word Break,True,1.0,1.0,True,0,0.3119,0.8983
llama3.3:70b,s0105_construct_binary_tree_from_preorder_and_inorder_traversal,Construct Binary Tree from Preorder and Inorder Traversal,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0118_pascals_triangle,Pascal's Triangle,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0150_evaluate_reverse_polish_notation,Evaluate Reverse Polish Notation,True,1.0,1.0,True,0,0.493,0.8654
llama3.3:70b,s0132_palindrome_partitioning_ii,Palindrome Partitioning II,True,1.0,1.0,True,0,0.4082,0.832
llama3.3:70b,s0122_best_time_to_buy_and_sell_stock_ii,Best Time to Buy and Sell Stock II,True,1.0,1.0,True,0,0.9318,0.9881
llama3.3:70b,s0171_excel_sheet_column_number,Excel Sheet Column Number,True,1.0,1.0,True,0,0.34,0.8651
llama3.3:70b,s0198_house_robber,House Robber,True,1.0,1.0,True,0,0.5895,0.8
llama3.3:70b,s0145_binary_tree_postorder_traversal,Binary Tree Postorder Traversal,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0187_repeated_dna_sequences,Repeated DNA Sequences,True,1.0,1.0,True,0,0.2026,0.8521
llama3.3:70b,s0102_binary_tree_level_order_traversal,Binary Tree Level Order Traversal,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0152_maximum_product_subarray,Maximum Product Subarray,True,1.0,1.0,True,0,0.4956,0.7935
llama3.3:70b,s0123_best_time_to_buy_and_sell_stock_iii,Best Time to Buy and Sell Stock III,True,1.0,1.0,True,0,0.5059,0.8107
llama3.3:70b,s0153_find_minimum_in_rotated_sorted_array,Find Minimum in Rotated Sorted Array,True,1.0,1.0,True,0,0.3408,0.8715
llama3.3:70b,s0168_excel_sheet_column_title,Excel Sheet Column Title,True,1.0,1.0,True,0,0.3939,0.9067
llama3.3:70b,s0106_construct_binary_tree_from_inorder_and_postorder_traversal,Construct Binary Tree from Inorder and Postorder Traversal,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0115_distinct_subsequences,Distinct Subsequences,True,1.0,1.0,True,0,0.2202,0.7787
llama3.3:70b,s0142_linked_list_cycle_ii,Linked List Cycle II,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0125_valid_palindrome,Valid Palindrome,True,1.0,1.0,True,0,0.2757,0.7904
llama3.3:70b,s0107_binary_tree_level_order_traversal_ii,Binary Tree Level Order Traversal II,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0160_intersection_of_two_linked_lists,Intersection of Two Linked Lists,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0121_best_time_to_buy_and_sell_stock,Best Time to Buy and Sell Stock,True,1.0,1.0,True,0,0.5089,0.8004
llama3.3:70b,s0128_longest_consecutive_sequence,Longest Consecutive Sequence,True,1.0,1.0,True,0,0.3528,0.827
llama3.3:70b,s0131_palindrome_partitioning,Palindrome Partitioning,True,1.0,1.0,True,0,0.5935,0.9232
llama3.3:70b,s0108_convert_sorted_array_to_binary_search_tree,Convert Sorted Array to Binary Search Tree,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s0109_convert_sorted_list_to_binary_search_tree,Convert Sorted List to Binary Search Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0104_maximum_depth_of_binary_tree,Maximum Depth of Binary Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0143_reorder_list,Reorder List,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0126_word_ladder_ii,Word Ladder II,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0101_symmetric_tree,Symmetric Tree,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0134_gas_station,Gas Station,True,1.0,1.0,True,0,0.5119,0.9097
llama3.3:70b,s0166_fraction_to_recurring_decimal,Fraction to Recurring Decimal,True,1.0,1.0,True,0,0.497,0.8844
llama3.3:70b,s0117_populating_next_right_pointers_in_each_node_ii,Populating Next Right Pointers in Each Node II,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0148_sort_list,Sort List,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s0144_binary_tree_preorder_traversal,Binary Tree Preorder Traversal,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1109_corporate_flight_bookings,Corporate Flight Bookings,True,1.0,1.0,True,0,0.4878,0.9136
llama3.3:70b,s1185_day_of_the_week,Day of the Week,True,0.0,1.0,True,1,0.1524,0.734
llama3.3:70b,s1105_filling_bookcase_shelves,Filling Bookcase Shelves,True,1.0,1.0,True,0,0.3329,0.8065
llama3.3:70b,s0138_copy_list_with_random_pointer,Copy List with Random Pointer,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1189_maximum_number_of_balloons,Maximum Number of Balloons,True,1.0,1.0,True,0,0.658,0.9137
llama3.3:70b,s1156_swap_for_longest_repeated_character_substring,Swap For Longest Repeated Character Substring,True,0.0,1.0,True,1,0.2823,0.8087
llama3.3:70b,s1162_as_far_from_land_as_possible,As Far from Land as Possible,True,1.0,1.0,True,0,0.4439,0.8759
llama3.3:70b,s1186_maximum_subarray_sum_with_one_deletion,Maximum Subarray Sum with One Deletion,True,0.0,1.0,True,2,0.4142,0.7889
llama3.3:70b,s1187_make_array_strictly_increasing,Make Array Strictly Increasing,False,0.0,0.0,True,4,0.0,0.0
llama3.3:70b,s1177_can_make_palindrome_from_substring,Can Make Palindrome from Substring,True,1.0,1.0,True,0,0.318,0.8226
llama3.3:70b,s1110_delete_nodes_and_return_forest,Delete Nodes And Return Forest,False,0.0,0.0,False,4,0.0,0.0
llama3.3:70b,s1130_minimum_cost_tree_from_leaf_values,Minimum Cost Tree From Leaf Values,True,1.0,1.0,True,0,0.3885,0.8406
