model_name,id,title,pass,pass_at_1,pass_at_k,compilable,repair_rounds,code_bleu,code_bert_f1
gemma3:12b,s2441_largest_positive_integer_that_exists_with_its_negative,Largest Positive Integer That Exists With Its Negative,True,1.0,1.0,True,0,0.3405,0.8566
gemma3:12b,s2499_minimum_total_cost_to_make_arrays_unequal,Minimum Total Cost to Make Arrays Unequal,True,0.0,1.0,True,3,0.32,0.776
gemma3:12b,s2487_remove_nodes_from_linked_list,Remove Nodes From Linked List,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1659_maximize_grid_happiness,Maximize Grid Happiness,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1663_smallest_string_with_a_given_numeric_value,Smallest String With A Given Numeric Value,True,1.0,1.0,True,0,0.4229,0.8285
gemma3:12b,s1672_richest_customer_wealth,Richest Customer Wealth,True,1.0,1.0,True,0,0.495,0.8063
gemma3:12b,s1630_arithmetic_subarrays,Arithmetic Subarrays,True,1.0,1.0,True,0,0.2871,0.8043
gemma3:12b,s1687_delivering_boxes_from_storage_to_ports,Delivering Boxes from Storage to Ports,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1675_minimize_deviation_in_array,Minimize Deviation in Array,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1681_minimum_incompatibility,Minimum Incompatibility,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1655_distribute_repeating_integers,Distribute Repeating Integers,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1616_split_two_strings_to_make_palindrome,Split Two Strings to Make Palindrome,True,1.0,1.0,True,0,0.3249,0.8065
gemma3:12b,s1695_maximum_erasure_value,Maximum Erasure Value,True,1.0,1.0,True,0,0.3808,0.7786
gemma3:12b,s1673_find_the_most_competitive_subsequence,Find the Most Competitive Subsequence,True,1.0,1.0,True,0,0.372,0.876
gemma3:12b,s1649_create_sorted_array_through_instructions,Create Sorted Array through Instructions,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1619_mean_of_array_after_removing_some_elements,Mean of Array After Removing Some Elements,True,1.0,1.0,True,0,0.6253,0.9575
gemma3:12b,s1640_check_array_formation_through_concatenation,Check Array Formation Through Concatenation,True,1.0,1.0,True,0,0.4304,0.8023
gemma3:12b,s1638_count_substrings_that_differ_by_one_character,Count Substrings That Differ by One Character,True,1.0,1.0,True,0,0.3149,0.7814
gemma3:12b,s1609_even_odd_tree,Even Odd Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1678_goal_parser_interpretation,Goal Parser Interpretation,True,1.0,1.0,True,0,0.5061,0.8543
gemma3:12b,s1643_kth_smallest_instructions,Kth Smallest Instructions,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1636_sort_array_by_increasing_frequency,Sort Array by Increasing Frequency,True,1.0,1.0,True,0,0.4521,0.8262
gemma3:12b,s1679_max_number_of_k_sum_pairs,Max Number of K-Sum Pairs,True,1.0,1.0,True,0,0.7965,0.9767
gemma3:12b,s1632_rank_transform_of_a_matrix,Rank Transform of a Matrix,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1605_find_valid_matrix_given_row_and_column_sums,Find Valid Matrix Given Row and Column Sums,True,0.0,1.0,True,4,0.4957,0.8621
gemma3:12b,s1627_graph_connectivity_with_threshold,Graph Connectivity With Threshold,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1685_sum_of_absolute_differences_in_a_sorted_array,Sum of Absolute Differences in a Sorted Array,True,1.0,1.0,True,0,0.3454,0.7974
gemma3:12b,s1689_partitioning_into_minimum_number_of_deci_binary_numbers,Partitioning Into Minimum Number Of Deci-Binary Numbers,True,1.0,1.0,True,0,0.3393,0.8079
gemma3:12b,s1639_number_of_ways_to_form_a_target_string_given_a_dictionary,Number of Ways to Form a Target String Given a Dictionary,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1617_count_subtrees_with_max_distance_between_cities,Count Subtrees With Max Distance Between Cities,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1647_minimum_deletions_to_make_character_frequencies_unique,Minimum Deletions to Make Character Frequencies Unique,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1669_merge_in_between_linked_lists,Merge In Between Linked Lists,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1610_maximum_number_of_visible_points,Maximum Number of Visible Points,True,1.0,1.0,True,0,0.3036,0.8148
gemma3:12b,s1652_defuse_the_bomb,Defuse the Bomb,True,1.0,1.0,True,0,0.3735,0.8417
gemma3:12b,s1680_concatenation_of_consecutive_binary_numbers,Concatenation of Consecutive Binary Numbers,True,1.0,1.0,True,0,0.3425,0.8837
gemma3:12b,s1696_jump_game_vi,Jump Game VI,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1620_coordinate_with_maximum_network_quality,Coordinate With Maximum Network Quality,True,1.0,1.0,True,0,0.3585,0.8382
gemma3:12b,s1625_lexicographically_smallest_string_after_applying_operations,Lexicographically Smallest String After Applying Operations,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1646_get_maximum_in_generated_array,Get Maximum in Generated Array,True,1.0,1.0,True,0,0.5005,0.873
gemma3:12b,s1664_ways_to_make_a_fair_array,Ways to Make a Fair Array,True,1.0,1.0,True,0,0.3324,0.84
gemma3:12b,s1662_check_if_two_string_arrays_are_equivalent,Check If Two String Arrays are Equivalent,True,1.0,1.0,True,0,0.9347,0.9131
gemma3:12b,s1654_minimum_jumps_to_reach_home,Minimum Jumps to Reach Home,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1671_minimum_number_of_removals_to_make_mountain_array,Minimum Number of Removals to Make Mountain Array,True,1.0,1.0,True,0,0.3162,0.8159
gemma3:12b,s1657_determine_if_two_strings_are_close,Determine if Two Strings Are Close,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1631_path_with_minimum_effort,Path With Minimum Effort,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1690_stone_game_vii,Stone Game VII,True,1.0,1.0,True,0,0.4341,0.8278
gemma3:12b,s1668_maximum_repeating_substring,Maximum Repeating Substring,True,1.0,1.0,True,0,0.4894,0.7856
gemma3:12b,s1621_number_of_sets_of_k_non_overlapping_line_segments,Number of Sets of K Non-Overlapping Line Segments,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1642_furthest_building_you_can_reach,Furthest Building You Can Reach,True,1.0,1.0,True,0,0.6438,0.8964
gemma3:12b,s1700_number_of_students_unable_to_eat_lunch,Number of Students Unable to Eat Lunch,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1665_minimum_initial_energy_to_finish_tasks,Minimum Initial Energy to Finish Tasks,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1686_stone_game_vi,Stone Game VI,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1697_checking_existence_of_edge_length_limited_paths,Checking Existence of Edge Length Limited Paths,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1601_maximum_number_of_achievable_transfer_requests,Maximum Number of Achievable Transfer Requests,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1637_widest_vertical_area_between_two_points_containing_no_points,Widest Vertical Area Between Two Points Containing No Points,True,1.0,1.0,True,0,0.6005,0.8825
gemma3:12b,s1624_largest_substring_between_two_equal_characters,Largest Substring Between Two Equal Characters,True,1.0,1.0,True,0,0.543,0.8873
gemma3:12b,s1658_minimum_operations_to_reduce_x_to_zero,Minimum Operations to Reduce X to Zero,True,1.0,1.0,True,0,0.324,0.8037
gemma3:12b,s1688_count_of_matches_in_tournament,Count of Matches in Tournament,True,1.0,1.0,True,0,0.8585,0.8877
gemma3:12b,s1606_find_servers_that_handled_most_number_of_requests,Find Servers That Handled Most Number of Requests,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1614_maximum_nesting_depth_of_the_parentheses,Maximum Nesting Depth of the Parentheses,True,1.0,1.0,True,0,0.5285,0.8523
gemma3:12b,s1611_minimum_one_bit_operations_to_make_integers_zero,Minimum One Bit Operations to Make Integers Zero,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1608_special_array_with_x_elements_greater_than_or_equal_x,Special Array With X Elements Greater Than or Equal X,True,1.0,1.0,True,0,0.4696,0.8305
gemma3:12b,s1653_minimum_deletions_to_make_string_balanced,Minimum Deletions to Make String Balanced,True,0.0,1.0,True,2,0.3835,0.7961
gemma3:12b,s1684_count_the_number_of_consistent_strings,Count the Number of Consistent Strings,True,1.0,1.0,True,0,0.3733,0.7741
gemma3:12b,s1626_best_team_with_no_conflicts,Best Team With No Conflicts,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1604_alert_using_same_key_card_three_or_more_times_in_a_one_hour_period,Alert Using Same Key-Card Three or More Times in a One Hour Period,True,0.0,1.0,True,2,0.5264,0.8413
gemma3:12b,s1641_count_sorted_vowel_strings,Count Sorted Vowel Strings,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1648_sell_diminishing_valued_colored_balls,Sell Diminishing-Valued Colored Balls,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1691_maximum_height_by_stacking_cuboids,Maximum Height by Stacking Cuboids,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1629_slowest_key,Slowest Key,True,1.0,1.0,True,0,0.4376,0.8344
gemma3:12b,s1694_reformat_phone_number,Reformat Phone Number,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1615_maximal_network_rank,Maximal Network Rank,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1674_minimum_moves_to_make_array_complementary,Minimum Moves to Make Array Complementary,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0643_maximum_average_subarray_i,Maximum Average Subarray I,True,1.0,1.0,True,0,0.4322,0.8157
gemma3:12b,s0693_binary_number_with_alternating_bits,Binary Number with Alternating Bits,True,1.0,1.0,True,0,0.5627,0.8256
gemma3:12b,s0691_stickers_to_spell_word,Stickers to Spell Word,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0696_count_binary_substrings,Count Binary Substrings,True,0.0,1.0,True,4,0.2937,0.7465
gemma3:12b,s0647_palindromic_substrings,Palindromic Substrings,True,1.0,1.0,True,0,0.3011,0.8185
gemma3:12b,s0689_maximum_sum_of_3_non_overlapping_subarrays,Maximum Sum of 3 Non-Overlapping Subarrays,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0675_cut_off_trees_for_golf_event,Cut Off Trees for Golf Event,True,0.0,1.0,True,3,0.4207,0.8336
gemma3:12b,s0669_trim_a_binary_search_tree,Trim a Binary Search Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0668_kth_smallest_number_in_multiplication_table,Kth Smallest Number in Multiplication Table,True,1.0,1.0,True,0,0.5431,0.8362
gemma3:12b,s0628_maximum_product_of_three_numbers,Maximum Product of Three Numbers,True,1.0,1.0,True,0,0.166,0.7189
gemma3:12b,s0653_two_sum_iv_input_is_a_bst,Two Sum IV - Input is a BST,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0639_decode_ways_ii,Decode Ways II,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0648_replace_words,Replace Words,True,1.0,1.0,True,0,0.2139,0.7733
gemma3:12b,s0699_falling_squares,Falling Squares,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0664_strange_printer,Strange Printer,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0646_maximum_length_of_pair_chain,Maximum Length of Pair Chain,True,1.0,1.0,True,0,0.4757,0.9084
gemma3:12b,s0679_24_game,24 Game,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0629_k_inverse_pairs_array,K Inverse Pairs Array,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0652_find_duplicate_subtrees,Find Duplicate Subtrees,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0609_find_duplicate_file_in_system,Find Duplicate File in System,True,1.0,1.0,True,0,0.5943,0.8399
gemma3:12b,s0654_maximum_binary_tree,Maximum Binary Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0673_number_of_longest_increasing_subsequence,Number of Longest Increasing Subsequence,True,1.0,1.0,True,0,0.3812,0.8164
gemma3:12b,s0672_bulb_switcher_ii,Bulb Switcher II,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0700_search_in_a_binary_search_tree,Search in a Binary Search Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0690_employee_importance,Employee Importance,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0640_solve_the_equation,Solve the Equation,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0645_set_mismatch,Set Mismatch,True,1.0,1.0,True,0,0.269,0.7878
gemma3:12b,s0650_2_keys_keyboard,2 Keys Keyboard,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0685_redundant_connection_ii,Redundant Connection II,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0630_course_schedule_iii,Course Schedule III,True,1.0,1.0,True,0,0.4312,0.8323
gemma3:12b,s0686_repeated_string_match,Repeated String Match,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0621_task_scheduler,Task Scheduler,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0674_longest_continuous_increasing_subsequence,Longest Continuous Increasing Subsequence,True,1.0,1.0,True,0,0.4305,0.8379
gemma3:12b,s0688_knight_probability_in_chessboard,Knight Probability in Chessboard,True,0.0,1.0,True,1,0.2511,0.7947
gemma3:12b,s0605_can_place_flowers,Can Place Flowers,True,1.0,1.0,True,0,0.4458,0.8694
gemma3:12b,s0682_baseball_game,Baseball Game,True,1.0,1.0,True,0,0.4293,0.8472
gemma3:12b,s0671_second_minimum_node_in_a_binary_tree,Second Minimum Node In a Binary Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0659_split_array_into_consecutive_subsequences,Split Array into Consecutive Subsequences,True,1.0,1.0,True,0,0.3086,0.7693
gemma3:12b,s0695_max_area_of_island,Max Area of Island,True,1.0,1.0,True,0,0.4682,0.9338
gemma3:12b,s0637_average_of_levels_in_binary_tree,Average of Levels in Binary Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0649_dota2_senate,Dota2 Senate,True,0.0,1.0,True,3,0.196,0.7499
gemma3:12b,s0633_sum_of_square_numbers,Sum of Square Numbers,True,1.0,1.0,True,0,0.3696,0.8001
gemma3:12b,s0678_valid_parenthesis_string,Valid Parenthesis String,True,1.0,1.0,True,0,0.3171,0.8004
gemma3:12b,s0680_valid_palindrome_ii,Valid Palindrome II,True,1.0,1.0,True,0,0.5563,0.87
gemma3:12b,s0697_degree_of_an_array,Degree of an Array,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0617_merge_two_binary_trees,Merge Two Binary Trees,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0611_valid_triangle_number,Valid Triangle Number,True,1.0,1.0,True,0,0.2134,0.7684
gemma3:12b,s0606_construct_string_from_binary_tree,Construct String from Binary Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0670_maximum_swap,Maximum Swap,True,1.0,1.0,True,0,0.3597,0.8279
gemma3:12b,s0698_partition_to_k_equal_sum_subsets,Partition to K Equal Sum Subsets,True,1.0,1.0,True,0,0.4341,0.8469
gemma3:12b,s0661_image_smoother,Image Smoother,True,1.0,1.0,True,0,0.2746,0.8149
gemma3:12b,s0636_exclusive_time_of_functions,Exclusive Time of Functions,True,1.0,1.0,True,0,0.3861,0.8337
gemma3:12b,s0638_shopping_offers,Shopping Offers,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0632_smallest_range_covering_elements_from_k_lists,Smallest Range Covering Elements from K Lists,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0658_find_k_closest_elements,Find K Closest Elements,True,1.0,1.0,True,0,0.742,0.8606
gemma3:12b,s0657_robot_return_to_origin,Robot Return to Origin,True,1.0,1.0,True,0,0.2822,0.7554
gemma3:12b,s0687_longest_univalue_path,Longest Univalue Path,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0655_print_binary_tree,Print Binary Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0623_add_one_row_to_tree,Add One Row to Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0684_redundant_connection,Redundant Connection,True,1.0,1.0,True,0,0.4466,0.8097
gemma3:12b,s0665_non_decreasing_array,Non-decreasing Array,True,1.0,1.0,True,0,0.4817,0.8528
gemma3:12b,s0692_top_k_frequent_words,Top K Frequent Words,True,1.0,1.0,True,0,0.5147,0.7981
gemma3:12b,s0667_beautiful_arrangement_ii,Beautiful Arrangement II,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0114_flatten_binary_tree_to_linked_list,Flatten Binary Tree to Linked List,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0662_maximum_width_of_binary_tree,Maximum Width of Binary Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0191_number_of_1_bits,Number of 1 Bits,True,1.0,1.0,True,0,0.2826,0.7602
gemma3:12b,s0154_find_minimum_in_rotated_sorted_array_ii,Find Minimum in Rotated Sorted Array II,True,1.0,1.0,True,0,0.2767,0.8104
gemma3:12b,s0151_reverse_words_in_a_string,Reverse Words in a String,True,1.0,1.0,True,0,0.2099,0.6984
gemma3:12b,s0112_path_sum,Path Sum,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0179_largest_number,Largest Number,True,1.0,1.0,True,0,0.4971,0.8626
gemma3:12b,s0188_best_time_to_buy_and_sell_stock_iv,Best Time to Buy and Sell Stock IV,True,1.0,1.0,True,0,0.4275,0.8321
gemma3:12b,s0189_rotate_array,Rotate Array,True,1.0,1.0,True,0,0.5387,0.8691
gemma3:12b,s0111_minimum_depth_of_binary_tree,Minimum Depth of Binary Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0162_find_peak_element,Find Peak Element,True,1.0,1.0,True,0,0.6803,0.8382
gemma3:12b,s0141_linked_list_cycle,Linked List Cycle,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0174_dungeon_game,Dungeon Game,True,1.0,1.0,True,0,0.351,0.7951
gemma3:12b,s0110_balanced_binary_tree,Balanced Binary Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0190_reverse_bits,Reverse Bits,True,1.0,1.0,True,0,0.5214,0.9464
gemma3:12b,s0137_single_number_ii,Single Number II,True,1.0,1.0,True,0,0.7833,0.8677
gemma3:12b,s0172_factorial_trailing_zeroes,Factorial Trailing Zeroes,True,1.0,1.0,True,0,0.451,0.8264
gemma3:12b,s0129_sum_root_to_leaf_numbers,Sum Root to Leaf Numbers,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0164_maximum_gap,Maximum Gap,True,1.0,1.0,True,0,0.5073,0.839
gemma3:12b,s0124_binary_tree_maximum_path_sum,Binary Tree Maximum Path Sum,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0140_word_break_ii,Word Break II,True,1.0,1.0,True,0,0.5303,0.8956
gemma3:12b,s0169_majority_element,Majority Element,True,1.0,1.0,True,0,0.2236,0.7238
gemma3:12b,s0135_candy,Candy,True,1.0,1.0,True,0,0.436,0.887
gemma3:12b,s0119_pascals_triangle_ii,Pascal's Triangle II,True,1.0,1.0,True,0,0.308,0.8828
gemma3:12b,s0147_insertion_sort_list,Insertion Sort List,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0103_binary_tree_zigzag_level_order_traversal,Binary Tree Zigzag Level Order Traversal,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0133_clone_graph,Clone Graph,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0167_two_sum_ii_input_array_is_sorted,Two Sum II - Input Array Is Sorted,True,1.0,1.0,True,0,0.3287,0.7551
gemma3:12b,s0165_compare_version_numbers,Compare Version Numbers,True,1.0,1.0,True,0,0.2098,0.7855
gemma3:12b,s0200_number_of_islands,Number of Islands,True,1.0,1.0,True,0,0.3438,0.7641
gemma3:12b,s0127_word_ladder,Word Ladder,True,1.0,1.0,True,0,0.4922,0.8937
gemma3:12b,s0199_binary_tree_right_side_view,Binary Tree Right Side View,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0113_path_sum_ii,Path Sum II,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0149_max_points_on_a_line,Max Points on a Line,True,1.0,1.0,True,0,0.3859,0.8089
gemma3:12b,s0136_single_number,Single Number,True,1.0,1.0,True,0,0.7269,0.7844
gemma3:12b,s0120_triangle,Triangle,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0130_surrounded_regions,Surrounded Regions,True,1.0,1.0,True,0,0.4574,0.8476
gemma3:12b,s0116_populating_next_right_pointers_in_each_node,Populating Next Right Pointers in Each Node,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0105_construct_binary_tree_from_preorder_and_inorder_traversal,Construct Binary Tree from Preorder and Inorder Traversal,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0139_word_break,Word Break,True,1.0,1.0,True,0,0.3169,0.7867
gemma3:12b,s0118_pascals_triangle,Pascal's Triangle,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0132_palindrome_partitioning_ii,Palindrome Partitioning II,True,1.0,1.0,True,0,0.3464,0.8398
gemma3:12b,s0150_evaluate_reverse_polish_notation,Evaluate Reverse Polish Notation,True,1.0,1.0,True,0,0.4569,0.8581
gemma3:12b,s0122_best_time_to_buy_and_sell_stock_ii,Best Time to Buy and Sell Stock II,True,1.0,1.0,True,0,0.8262,0.8323
gemma3:12b,s0171_excel_sheet_column_number,Excel Sheet Column Number,True,1.0,1.0,True,0,0.4779,0.8347
gemma3:12b,s0198_house_robber,House Robber,True,1.0,1.0,True,0,0.4496,0.7867
gemma3:12b,s0145_binary_tree_postorder_traversal,Binary Tree Postorder Traversal,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0102_binary_tree_level_order_traversal,Binary Tree Level Order Traversal,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0187_repeated_dna_sequences,Repeated DNA Sequences,True,1.0,1.0,True,0,0.2999,0.8684
gemma3:12b,s0106_construct_binary_tree_from_inorder_and_postorder_traversal,Construct Binary Tree from Inorder and Postorder Traversal,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0152_maximum_product_subarray,Maximum Product Subarray,True,1.0,1.0,True,0,0.4331,0.7742
gemma3:12b,s0153_find_minimum_in_rotated_sorted_array,Find Minimum in Rotated Sorted Array,True,1.0,1.0,True,0,0.2776,0.759
gemma3:12b,s0168_excel_sheet_column_title,Excel Sheet Column Title,True,1.0,1.0,True,0,0.4224,0.8358
gemma3:12b,s0142_linked_list_cycle_ii,Linked List Cycle II,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0115_distinct_subsequences,Distinct Subsequences,True,1.0,1.0,True,0,0.264,0.8135
gemma3:12b,s0123_best_time_to_buy_and_sell_stock_iii,Best Time to Buy and Sell Stock III,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s0125_valid_palindrome,Valid Palindrome,True,1.0,1.0,True,0,0.2338,0.7774
gemma3:12b,s0107_binary_tree_level_order_traversal_ii,Binary Tree Level Order Traversal II,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0121_best_time_to_buy_and_sell_stock,Best Time to Buy and Sell Stock,True,1.0,1.0,True,0,0.4728,0.9515
gemma3:12b,s0160_intersection_of_two_linked_lists,Intersection of Two Linked Lists,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0128_longest_consecutive_sequence,Longest Consecutive Sequence,True,1.0,1.0,True,0,0.4349,0.8632
gemma3:12b,s0131_palindrome_partitioning,Palindrome Partitioning,True,1.0,1.0,True,0,0.5504,0.9135
gemma3:12b,s0108_convert_sorted_array_to_binary_search_tree,Convert Sorted Array to Binary Search Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0109_convert_sorted_list_to_binary_search_tree,Convert Sorted List to Binary Search Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0104_maximum_depth_of_binary_tree,Maximum Depth of Binary Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0143_reorder_list,Reorder List,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0101_symmetric_tree,Symmetric Tree,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0134_gas_station,Gas Station,True,1.0,1.0,True,0,0.4092,0.8263
gemma3:12b,s0126_word_ladder_ii,Word Ladder II,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0166_fraction_to_recurring_decimal,Fraction to Recurring Decimal,True,1.0,1.0,True,0,0.485,0.8677
gemma3:12b,s0117_populating_next_right_pointers_in_each_node_ii,Populating Next Right Pointers in Each Node II,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0148_sort_list,Sort List,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1109_corporate_flight_bookings,Corporate Flight Bookings,True,1.0,1.0,True,0,0.4327,0.8425
gemma3:12b,s0144_binary_tree_preorder_traversal,Binary Tree Preorder Traversal,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s0138_copy_list_with_random_pointer,Copy List with Random Pointer,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1105_filling_bookcase_shelves,Filling Bookcase Shelves,True,1.0,1.0,True,0,0.3639,0.8402
gemma3:12b,s1189_maximum_number_of_balloons,Maximum Number of Balloons,True,1.0,1.0,True,0,0.2821,0.776
gemma3:12b,s1185_day_of_the_week,Day of the Week,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1187_make_array_strictly_increasing,Make Array Strictly Increasing,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1162_as_far_from_land_as_possible,As Far from Land as Possible,True,0.0,1.0,True,1,0.4449,0.83
gemma3:12b,s1156_swap_for_longest_repeated_character_substring,Swap For Longest Repeated Character Substring,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1110_delete_nodes_and_return_forest,Delete Nodes And Return Forest,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1177_can_make_palindrome_from_substring,Can Make Palindrome from Substring,True,1.0,1.0,True,0,0.3146,0.8002
gemma3:12b,s1144_decrease_elements_to_make_array_zigzag,Decrease Elements To Make Array Zigzag,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1186_maximum_subarray_sum_with_one_deletion,Maximum Subarray Sum with One Deletion,False,0.0,0.0,True,4,0.0,0.0
gemma3:12b,s1130_minimum_cost_tree_from_leaf_values,Minimum Cost Tree From Leaf Values,True,0.0,1.0,True,1,0.2502,0.724
gemma3:12b,s1140_stone_game_ii,Stone Game II,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1145_binary_tree_coloring_game,Binary Tree Coloring Game,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1125_smallest_sufficient_team,Smallest Sufficient Team,False,0.0,0.0,False,4,0.0,0.0
gemma3:12b,s1124_longest_well_performing_interval,Longest Well-Performing Interval,True,0.0,1.0,True,3,0.3424,0.8036
gemma3:12b,s1154_day_of_the_year,Day of the Year,True,1.0,1.0,True,0,0.0824,0.711
gemma3:12b,s1106_parsing_a_boolean_expression,Parsing A Boolean Expression,True,0.0,1.0,True,3,0.2515,0.7758
gemma3:12b,s1108_defanging_an_ip_address,Defanging an IP Address,True,1.0,1.0,True,0,0.8594,0.8609
gemma3:12b,s1163_last_substring_in_lexicographical_order,Last Substring in Lexicographical Order,True,1.0,1.0,True,0,0.2371,0.7665
