ID,Title,N_Samples,Pass_At_1_Attempt,Num_Passed,Compilable_Count,Compilable_Rate,First_Pass_Attempt,Avg_Code_BLEU,Avg_CodeBERT_F1,First_Pass_Code_BLEU,First_Pass_CodeBERT_F1
s2454_next_greater_element_iv,Next Greater Element IV,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2402_meeting_rooms_iii,Meeting Rooms III,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2444_count_subarrays_with_fixed_bounds,Count Subarrays With Fixed Bounds,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2438_range_product_queries_of_powers,Range Product Queries of Powers,5,1,2,1,1.0000,0,0.3320,0.8041,0.3320,0.8041
s2433_find_the_original_array_of_prefix_xor,Find The Original Array of Prefix Xor,5,0,1,1,1.0000,1,0.5819,0.9171,0.5819,0.9171
s2455_average_value_of_even_numbers_that_are_divisible_by_three,Average Value of Even Numbers That Are Divisible by Three,5,0,1,1,1.0000,3,0.6090,0.9650,0.6090,0.9650
s2412_minimum_money_required_before_transactions,Minimum Money Required Before Transactions,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2404_most_frequent_even_element,Most Frequent Even Element,5,1,5,1,1.0000,0,0.5084,0.8871,0.5084,0.8871
s2443_sum_of_number_and_its_reverse,Sum of Number and Its Reverse,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2452_words_within_two_edits_of_dictionary,Words Within Two Edits of Dictionary,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2423_remove_letter_to_equalize_frequency,Remove Letter To Equalize Frequency,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2484_count_palindromic_subsequences,Count Palindromic Subsequences,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2468_split_message_based_on_limit,Split Message Based on Limit,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2466_count_ways_to_build_good_strings,Count Ways To Build Good Strings,5,1,2,1,1.0000,0,0.2696,0.8410,0.2696,0.8410
s2461_maximum_sum_of_distinct_subarrays_with_length_k,Maximum Sum of Distinct Subarrays With Length K,5,0,1,1,1.0000,1,0.4746,0.8880,0.4746,0.8880
s2427_number_of_common_factors,Number of Common Factors,5,1,5,1,1.0000,0,0.8620,0.8612,0.8620,0.8612
s2470_number_of_subarrays_with_lcm_equal_to_k,Number of Subarrays With LCM Equal to K,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2499_minimum_total_cost_to_make_arrays_unequal,Minimum Total Cost to Make Arrays Unequal,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2434_using_a_robot_to_print_the_lexicographically_smallest_string,Using a Robot to Print the Lexicographically Smallest String,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2441_largest_positive_integer_that_exists_with_its_negative,Largest Positive Integer That Exists With Its Negative,5,0,1,1,1.0000,3,0.3222,0.7827,0.3222,0.7827
s2487_remove_nodes_from_linked_list,Remove Nodes From Linked List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1675_minimize_deviation_in_array,Minimize Deviation in Array,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1663_smallest_string_with_a_given_numeric_value,Smallest String With A Given Numeric Value,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1672_richest_customer_wealth,Richest Customer Wealth,5,1,5,1,1.0000,0,0.5433,0.9464,0.5433,0.9464
s1659_maximize_grid_happiness,Maximize Grid Happiness,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1687_delivering_boxes_from_storage_to_ports,Delivering Boxes from Storage to Ports,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1630_arithmetic_subarrays,Arithmetic Subarrays,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1681_minimum_incompatibility,Minimum Incompatibility,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1616_split_two_strings_to_make_palindrome,Split Two Strings to Make Palindrome,5,0,1,1,1.0000,1,0.3951,0.8069,0.3951,0.8069
s1655_distribute_repeating_integers,Distribute Repeating Integers,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1605_find_valid_matrix_given_row_and_column_sums,Find Valid Matrix Given Row and Column Sums,5,1,5,1,1.0000,0,0.4428,0.8809,0.4428,0.8809
s1649_create_sorted_array_through_instructions,Create Sorted Array through Instructions,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1695_maximum_erasure_value,Maximum Erasure Value,5,0,1,1,1.0000,2,0.3419,0.7953,0.3419,0.7953
s1673_find_the_most_competitive_subsequence,Find the Most Competitive Subsequence,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1609_even_odd_tree,Even Odd Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1619_mean_of_array_after_removing_some_elements,Mean of Array After Removing Some Elements,5,1,3,1,1.0000,0,0.5202,0.8319,0.5202,0.8319
s1640_check_array_formation_through_concatenation,Check Array Formation Through Concatenation,5,0,1,1,1.0000,2,0.3688,0.7660,0.3688,0.7660
s1638_count_substrings_that_differ_by_one_character,Count Substrings That Differ by One Character,5,0,1,1,1.0000,1,0.3536,0.8555,0.3536,0.8555
s1643_kth_smallest_instructions,Kth Smallest Instructions,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1678_goal_parser_interpretation,Goal Parser Interpretation,5,1,5,1,1.0000,0,0.1263,0.7122,0.1263,0.7122
s1632_rank_transform_of_a_matrix,Rank Transform of a Matrix,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1636_sort_array_by_increasing_frequency,Sort Array by Increasing Frequency,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1679_max_number_of_k_sum_pairs,Max Number of K-Sum Pairs,5,0,2,1,1.0000,2,0.7965,0.9763,0.7965,0.9763
s1627_graph_connectivity_with_threshold,Graph Connectivity With Threshold,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1639_number_of_ways_to_form_a_target_string_given_a_dictionary,Number of Ways to Form a Target String Given a Dictionary,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1685_sum_of_absolute_differences_in_a_sorted_array,Sum of Absolute Differences in a Sorted Array,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1689_partitioning_into_minimum_number_of_deci_binary_numbers,Partitioning Into Minimum Number Of Deci-Binary Numbers,5,0,3,0,0.0000,2,0.3599,0.9134,0.3599,0.9134
s1617_count_subtrees_with_max_distance_between_cities,Count Subtrees With Max Distance Between Cities,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1647_minimum_deletions_to_make_character_frequencies_unique,Minimum Deletions to Make Character Frequencies Unique,5,0,1,1,1.0000,3,0.3425,0.8153,0.3425,0.8153
s1696_jump_game_vi,Jump Game VI,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1669_merge_in_between_linked_lists,Merge In Between Linked Lists,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1625_lexicographically_smallest_string_after_applying_operations,Lexicographically Smallest String After Applying Operations,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1610_maximum_number_of_visible_points,Maximum Number of Visible Points,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1652_defuse_the_bomb,Defuse the Bomb,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1680_concatenation_of_consecutive_binary_numbers,Concatenation of Consecutive Binary Numbers,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1654_minimum_jumps_to_reach_home,Minimum Jumps to Reach Home,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1620_coordinate_with_maximum_network_quality,Coordinate With Maximum Network Quality,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1646_get_maximum_in_generated_array,Get Maximum in Generated Array,5,0,1,1,1.0000,4,0.5131,0.9046,0.5131,0.9046
s1657_determine_if_two_strings_are_close,Determine if Two Strings Are Close,5,0,1,1,1.0000,3,0.3606,0.8037,0.3606,0.8037
s1664_ways_to_make_a_fair_array,Ways to Make a Fair Array,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1662_check_if_two_string_arrays_are_equivalent,Check If Two String Arrays are Equivalent,5,1,5,1,1.0000,0,0.6968,0.8845,0.6968,0.8845
s1671_minimum_number_of_removals_to_make_mountain_array,Minimum Number of Removals to Make Mountain Array,5,0,1,1,1.0000,1,0.3173,0.8625,0.3173,0.8625
s1631_path_with_minimum_effort,Path With Minimum Effort,5,0,2,1,1.0000,1,0.2591,0.7753,0.2591,0.7753
s1700_number_of_students_unable_to_eat_lunch,Number of Students Unable to Eat Lunch,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1621_number_of_sets_of_k_non_overlapping_line_segments,Number of Sets of K Non-Overlapping Line Segments,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1690_stone_game_vii,Stone Game VII,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1642_furthest_building_you_can_reach,Furthest Building You Can Reach,5,1,2,1,1.0000,0,0.4409,0.8320,0.4409,0.8320
s1606_find_servers_that_handled_most_number_of_requests,Find Servers That Handled Most Number of Requests,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1668_maximum_repeating_substring,Maximum Repeating Substring,5,1,2,1,1.0000,0,0.4792,0.8177,0.4792,0.8177
s1665_minimum_initial_energy_to_finish_tasks,Minimum Initial Energy to Finish Tasks,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1686_stone_game_vi,Stone Game VI,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1697_checking_existence_of_edge_length_limited_paths,Checking Existence of Edge Length Limited Paths,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1601_maximum_number_of_achievable_transfer_requests,Maximum Number of Achievable Transfer Requests,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1611_minimum_one_bit_operations_to_make_integers_zero,Minimum One Bit Operations to Make Integers Zero,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1637_widest_vertical_area_between_two_points_containing_no_points,Widest Vertical Area Between Two Points Containing No Points,5,1,5,1,1.0000,0,0.3802,0.8399,0.3802,0.8399
s1624_largest_substring_between_two_equal_characters,Largest Substring Between Two Equal Characters,5,1,5,1,1.0000,0,0.7086,0.8801,0.7086,0.8801
s1658_minimum_operations_to_reduce_x_to_zero,Minimum Operations to Reduce X to Zero,5,0,1,1,1.0000,4,0.3953,0.7969,0.3953,0.7969
s1614_maximum_nesting_depth_of_the_parentheses,Maximum Nesting Depth of the Parentheses,5,1,4,1,1.0000,0,0.7782,0.8976,0.7782,0.8976
s1688_count_of_matches_in_tournament,Count of Matches in Tournament,5,1,4,1,1.0000,0,0.1758,0.7845,0.1758,0.7845
s1641_count_sorted_vowel_strings,Count Sorted Vowel Strings,5,1,1,1,1.0000,0,0.3343,0.8068,0.3343,0.8068
s1608_special_array_with_x_elements_greater_than_or_equal_x,Special Array With X Elements Greater Than or Equal X,5,0,1,0,0.0000,4,0.3933,0.8324,0.3933,0.8324
s1653_minimum_deletions_to_make_string_balanced,Minimum Deletions to Make String Balanced,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1626_best_team_with_no_conflicts,Best Team With No Conflicts,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1684_count_the_number_of_consistent_strings,Count the Number of Consistent Strings,5,1,5,1,1.0000,0,0.4537,0.8851,0.4537,0.8851
s1604_alert_using_same_key_card_three_or_more_times_in_a_one_hour_period,Alert Using Same Key-Card Three or More Times in a One Hour Period,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1691_maximum_height_by_stacking_cuboids,Maximum Height by Stacking Cuboids,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1694_reformat_phone_number,Reformat Phone Number,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1648_sell_diminishing_valued_colored_balls,Sell Diminishing-Valued Colored Balls,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1615_maximal_network_rank,Maximal Network Rank,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1629_slowest_key,Slowest Key,5,1,4,1,1.0000,0,0.4407,0.8880,0.4407,0.8880
s1674_minimum_moves_to_make_array_complementary,Minimum Moves to Make Array Complementary,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0696_count_binary_substrings,Count Binary Substrings,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0691_stickers_to_spell_word,Stickers to Spell Word,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0643_maximum_average_subarray_i,Maximum Average Subarray I,5,1,5,1,1.0000,0,0.3947,0.8178,0.3947,0.8178
s0693_binary_number_with_alternating_bits,Binary Number with Alternating Bits,5,1,4,1,1.0000,0,0.4193,0.8270,0.4193,0.8270
s0689_maximum_sum_of_3_non_overlapping_subarrays,Maximum Sum of 3 Non-Overlapping Subarrays,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0675_cut_off_trees_for_golf_event,Cut Off Trees for Golf Event,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0647_palindromic_substrings,Palindromic Substrings,5,1,4,1,1.0000,0,0.3744,0.8325,0.3744,0.8325
s0669_trim_a_binary_search_tree,Trim a Binary Search Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0653_two_sum_iv_input_is_a_bst,Two Sum IV - Input is a BST,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0639_decode_ways_ii,Decode Ways II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0628_maximum_product_of_three_numbers,Maximum Product of Three Numbers,5,1,2,1,1.0000,0,0.1583,0.7270,0.1583,0.7270
s0679_24_game,24 Game,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0668_kth_smallest_number_in_multiplication_table,Kth Smallest Number in Multiplication Table,5,1,3,1,1.0000,0,0.4759,0.8110,0.4759,0.8110
s0699_falling_squares,Falling Squares,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0664_strange_printer,Strange Printer,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0648_replace_words,Replace Words,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0629_k_inverse_pairs_array,K Inverse Pairs Array,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0646_maximum_length_of_pair_chain,Maximum Length of Pair Chain,5,1,5,1,1.0000,0,0.3136,0.7989,0.3136,0.7989
s0672_bulb_switcher_ii,Bulb Switcher II,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0652_find_duplicate_subtrees,Find Duplicate Subtrees,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0654_maximum_binary_tree,Maximum Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0609_find_duplicate_file_in_system,Find Duplicate File in System,5,1,1,1,1.0000,0,0.4835,0.8638,0.4835,0.8638
s0690_employee_importance,Employee Importance,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0673_number_of_longest_increasing_subsequence,Number of Longest Increasing Subsequence,5,0,1,1,1.0000,3,0.4288,0.9000,0.4288,0.9000
s0700_search_in_a_binary_search_tree,Search in a Binary Search Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0650_2_keys_keyboard,2 Keys Keyboard,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0640_solve_the_equation,Solve the Equation,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0685_redundant_connection_ii,Redundant Connection II,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0645_set_mismatch,Set Mismatch,5,1,3,1,1.0000,0,0.3517,0.8796,0.3517,0.8796
s0621_task_scheduler,Task Scheduler,5,1,3,1,1.0000,0,0.4293,0.7875,0.4293,0.7875
s0686_repeated_string_match,Repeated String Match,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0630_course_schedule_iii,Course Schedule III,5,1,4,1,1.0000,0,0.5020,0.7804,0.5020,0.7804
s0671_second_minimum_node_in_a_binary_tree,Second Minimum Node In a Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0688_knight_probability_in_chessboard,Knight Probability in Chessboard,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0674_longest_continuous_increasing_subsequence,Longest Continuous Increasing Subsequence,5,1,5,1,1.0000,0,0.4837,0.8992,0.4837,0.8992
s0637_average_of_levels_in_binary_tree,Average of Levels in Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0605_can_place_flowers,Can Place Flowers,5,1,5,1,1.0000,0,0.4605,0.8557,0.4605,0.8557
s0682_baseball_game,Baseball Game,5,1,4,1,1.0000,0,0.3549,0.7964,0.3549,0.7964
s0659_split_array_into_consecutive_subsequences,Split Array into Consecutive Subsequences,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0695_max_area_of_island,Max Area of Island,5,1,5,1,1.0000,0,0.4858,0.9215,0.4858,0.9215
s0649_dota2_senate,Dota2 Senate,5,0,1,1,1.0000,4,0.3081,0.7614,0.3081,0.7614
s0697_degree_of_an_array,Degree of an Array,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0617_merge_two_binary_trees,Merge Two Binary Trees,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0633_sum_of_square_numbers,Sum of Square Numbers,5,1,5,1,1.0000,0,0.2762,0.8110,0.2762,0.8110
s0678_valid_parenthesis_string,Valid Parenthesis String,5,1,2,1,1.0000,0,0.4298,0.9275,0.4298,0.9275
s0680_valid_palindrome_ii,Valid Palindrome II,5,1,5,1,1.0000,0,0.5153,0.8602,0.5153,0.8602
s0606_construct_string_from_binary_tree,Construct String from Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0611_valid_triangle_number,Valid Triangle Number,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0632_smallest_range_covering_elements_from_k_lists,Smallest Range Covering Elements from K Lists,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0638_shopping_offers,Shopping Offers,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0670_maximum_swap,Maximum Swap,5,1,2,1,1.0000,0,0.3430,0.7999,0.3430,0.7999
s0698_partition_to_k_equal_sum_subsets,Partition to K Equal Sum Subsets,5,1,3,1,1.0000,0,0.3595,0.7882,0.3595,0.7882
s0661_image_smoother,Image Smoother,5,1,4,1,1.0000,0,0.2921,0.8092,0.2921,0.8092
s0636_exclusive_time_of_functions,Exclusive Time of Functions,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0687_longest_univalue_path,Longest Univalue Path,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0658_find_k_closest_elements,Find K Closest Elements,5,1,4,1,1.0000,0,0.7678,0.8747,0.7678,0.8747
s0657_robot_return_to_origin,Robot Return to Origin,5,1,5,1,1.0000,0,0.2832,0.7557,0.2832,0.7557
s0655_print_binary_tree,Print Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0667_beautiful_arrangement_ii,Beautiful Arrangement II,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0623_add_one_row_to_tree,Add One Row to Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0665_non_decreasing_array,Non-decreasing Array,5,1,4,1,1.0000,0,0.5639,0.9258,0.5639,0.9258
s0662_maximum_width_of_binary_tree,Maximum Width of Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0684_redundant_connection,Redundant Connection,5,1,3,1,1.0000,0,0.4145,0.7997,0.4145,0.7997
s0114_flatten_binary_tree_to_linked_list,Flatten Binary Tree to Linked List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0692_top_k_frequent_words,Top K Frequent Words,5,1,3,1,1.0000,0,0.3987,0.7861,0.3987,0.7861
s0112_path_sum,Path Sum,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0191_number_of_1_bits,Number of 1 Bits,5,1,5,1,1.0000,0,0.2826,0.7602,0.2826,0.7602
s0154_find_minimum_in_rotated_sorted_array_ii,Find Minimum in Rotated Sorted Array II,5,1,5,1,1.0000,0,0.3506,0.9035,0.3506,0.9035
s0111_minimum_depth_of_binary_tree,Minimum Depth of Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0151_reverse_words_in_a_string,Reverse Words in a String,5,1,2,1,1.0000,0,0.2840,0.7832,0.2840,0.7832
s0141_linked_list_cycle,Linked List Cycle,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0179_largest_number,Largest Number,5,1,4,1,1.0000,0,0.4883,0.8104,0.4883,0.8104
s0188_best_time_to_buy_and_sell_stock_iv,Best Time to Buy and Sell Stock IV,5,1,2,1,1.0000,0,0.3573,0.8502,0.3573,0.8502
s0189_rotate_array,Rotate Array,5,1,4,1,1.0000,0,0.5075,0.8904,0.5075,0.8904
s0110_balanced_binary_tree,Balanced Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0162_find_peak_element,Find Peak Element,5,1,5,1,1.0000,0,0.7064,0.9181,0.7064,0.9181
s0129_sum_root_to_leaf_numbers,Sum Root to Leaf Numbers,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0174_dungeon_game,Dungeon Game,5,0,1,1,1.0000,1,0.3642,0.8413,0.3642,0.8413
s0124_binary_tree_maximum_path_sum,Binary Tree Maximum Path Sum,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0190_reverse_bits,Reverse Bits,5,1,5,1,1.0000,0,0.5387,0.9451,0.5387,0.9451
s0137_single_number_ii,Single Number II,5,1,5,1,1.0000,0,0.5751,0.8373,0.5751,0.8373
s0164_maximum_gap,Maximum Gap,5,1,5,1,1.0000,0,0.5859,0.9483,0.5859,0.9483
s0140_word_break_ii,Word Break II,5,0,1,1,1.0000,1,0.4007,0.8053,0.4007,0.8053
s0172_factorial_trailing_zeroes,Factorial Trailing Zeroes,5,1,5,1,1.0000,0,0.5515,0.9683,0.5515,0.9683
s0169_majority_element,Majority Element,5,1,5,1,1.0000,0,0.2450,0.7700,0.2450,0.7700
s0135_candy,Candy,5,0,1,1,1.0000,2,0.4322,0.8914,0.4322,0.8914
s0147_insertion_sort_list,Insertion Sort List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0119_pascals_triangle_ii,Pascal's Triangle II,5,0,1,1,1.0000,3,0.2459,0.7704,0.2459,0.7704
s0133_clone_graph,Clone Graph,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0167_two_sum_ii_input_array_is_sorted,Two Sum II - Input Array Is Sorted,5,1,5,1,1.0000,0,0.3758,0.9199,0.3758,0.9199
s0103_binary_tree_zigzag_level_order_traversal,Binary Tree Zigzag Level Order Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0200_number_of_islands,Number of Islands,5,1,5,1,1.0000,0,0.5196,0.7941,0.5196,0.7941
s0120_triangle,Triangle,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0165_compare_version_numbers,Compare Version Numbers,5,1,5,1,1.0000,0,0.1892,0.7998,0.1892,0.7998
s0127_word_ladder,Word Ladder,5,1,5,1,1.0000,0,0.3725,0.8060,0.3725,0.8060
s0199_binary_tree_right_side_view,Binary Tree Right Side View,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0113_path_sum_ii,Path Sum II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0149_max_points_on_a_line,Max Points on a Line,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0116_populating_next_right_pointers_in_each_node,Populating Next Right Pointers in Each Node,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0136_single_number,Single Number,5,1,5,1,1.0000,0,0.7269,0.7844,0.7269,0.7844
s0130_surrounded_regions,Surrounded Regions,5,1,4,1,1.0000,0,0.4559,0.8466,0.4559,0.8466
s0105_construct_binary_tree_from_preorder_and_inorder_traversal,Construct Binary Tree from Preorder and Inorder Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0118_pascals_triangle,Pascal's Triangle,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0139_word_break,Word Break,5,1,5,1,1.0000,0,0.2585,0.7775,0.2585,0.7775
s0132_palindrome_partitioning_ii,Palindrome Partitioning II,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0150_evaluate_reverse_polish_notation,Evaluate Reverse Polish Notation,5,1,5,1,1.0000,0,0.3955,0.7721,0.3955,0.7721
s0122_best_time_to_buy_and_sell_stock_ii,Best Time to Buy and Sell Stock II,5,1,2,1,1.0000,0,0.4581,0.7987,0.4581,0.7987
s0102_binary_tree_level_order_traversal,Binary Tree Level Order Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0145_binary_tree_postorder_traversal,Binary Tree Postorder Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0198_house_robber,House Robber,5,1,4,1,1.0000,0,0.5288,0.7886,0.5288,0.7886
s0171_excel_sheet_column_number,Excel Sheet Column Number,5,1,5,1,1.0000,0,0.3430,0.8105,0.3430,0.8105
s0106_construct_binary_tree_from_inorder_and_postorder_traversal,Construct Binary Tree from Inorder and Postorder Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0187_repeated_dna_sequences,Repeated DNA Sequences,5,1,2,1,1.0000,0,0.1635,0.7475,0.1635,0.7475
s0142_linked_list_cycle_ii,Linked List Cycle II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0152_maximum_product_subarray,Maximum Product Subarray,5,1,4,1,1.0000,0,0.5214,0.8022,0.5214,0.8022
s0123_best_time_to_buy_and_sell_stock_iii,Best Time to Buy and Sell Stock III,5,1,5,1,1.0000,0,0.5952,0.9136,0.5952,0.9136
s0153_find_minimum_in_rotated_sorted_array,Find Minimum in Rotated Sorted Array,5,1,5,1,1.0000,0,0.3298,0.9022,0.3298,0.9022
s0168_excel_sheet_column_title,Excel Sheet Column Title,5,1,4,1,1.0000,0,0.6036,0.8633,0.6036,0.8633
