ID,Title,N_Samples,Pass_At_1_Attempt,Num_Passed,Compilable_Count,Compilable_Rate,First_Pass_Attempt,Avg_Code_BLEU,Avg_CodeBERT_F1,First_Pass_Code_BLEU,First_Pass_CodeBERT_F1
s2402_meeting_rooms_iii,Meeting Rooms III,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2438_range_product_queries_of_powers,Range Product Queries of Powers,5,1,5,1,1.0000,0,0.3218,0.8522,0.3218,0.8522
s2433_find_the_original_array_of_prefix_xor,Find The Original Array of Prefix Xor,5,1,5,1,1.0000,0,0.5482,0.9646,0.5482,0.9646
s2455_average_value_of_even_numbers_that_are_divisible_by_three,Average Value of Even Numbers That Are Divisible by Three,5,1,5,1,1.0000,0,0.6481,0.8751,0.6481,0.8751
s2404_most_frequent_even_element,Most Frequent Even Element,5,1,5,1,1.0000,0,0.4676,0.8777,0.4676,0.8777
s2412_minimum_money_required_before_transactions,Minimum Money Required Before Transactions,5,0,1,1,1.0000,3,0.4156,0.8719,0.4156,0.8719
s2443_sum_of_number_and_its_reverse,Sum of Number and Its Reverse,5,1,4,1,1.0000,0,0.5532,0.8317,0.5532,0.8317
s2452_words_within_two_edits_of_dictionary,Words Within Two Edits of Dictionary,5,1,5,1,1.0000,0,0.2150,0.7583,0.2150,0.7583
s2423_remove_letter_to_equalize_frequency,Remove Letter To Equalize Frequency,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2484_count_palindromic_subsequences,Count Palindromic Subsequences,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2468_split_message_based_on_limit,Split Message Based on Limit,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2466_count_ways_to_build_good_strings,Count Ways To Build Good Strings,5,1,5,1,1.0000,0,0.3135,0.8435,0.3135,0.8435
s2470_number_of_subarrays_with_lcm_equal_to_k,Number of Subarrays With LCM Equal to K,5,1,5,1,1.0000,0,0.6512,0.8630,0.6512,0.8630
s2461_maximum_sum_of_distinct_subarrays_with_length_k,Maximum Sum of Distinct Subarrays With Length K,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2427_number_of_common_factors,Number of Common Factors,5,1,5,1,1.0000,0,0.8620,0.8612,0.8620,0.8612
s2499_minimum_total_cost_to_make_arrays_unequal,Minimum Total Cost to Make Arrays Unequal,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2434_using_a_robot_to_print_the_lexicographically_smallest_string,Using a Robot to Print the Lexicographically Smallest String,5,0,1,1,1.0000,1,0.3126,0.8301,0.3126,0.8301
s2487_remove_nodes_from_linked_list,Remove Nodes From Linked List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2441_largest_positive_integer_that_exists_with_its_negative,Largest Positive Integer That Exists With Its Negative,5,1,5,1,1.0000,0,0.4677,0.9043,0.4677,0.9043
s1675_minimize_deviation_in_array,Minimize Deviation in Array,5,0,1,1,1.0000,4,0.5860,0.8861,0.5860,0.8861
s1659_maximize_grid_happiness,Maximize Grid Happiness,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1687_delivering_boxes_from_storage_to_ports,Delivering Boxes from Storage to Ports,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1663_smallest_string_with_a_given_numeric_value,Smallest String With A Given Numeric Value,5,0,2,1,1.0000,2,0.5248,0.9191,0.5248,0.9191
s1672_richest_customer_wealth,Richest Customer Wealth,5,1,5,1,1.0000,0,0.4577,0.8060,0.4577,0.8060
s1630_arithmetic_subarrays,Arithmetic Subarrays,5,1,5,1,1.0000,0,0.3291,0.8583,0.3291,0.8583
s1655_distribute_repeating_integers,Distribute Repeating Integers,5,1,4,1,1.0000,0,0.4213,0.8505,0.4213,0.8505
s1649_create_sorted_array_through_instructions,Create Sorted Array through Instructions,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1681_minimum_incompatibility,Minimum Incompatibility,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1616_split_two_strings_to_make_palindrome,Split Two Strings to Make Palindrome,5,1,4,1,1.0000,0,0.4591,0.8500,0.4591,0.8500
s1605_find_valid_matrix_given_row_and_column_sums,Find Valid Matrix Given Row and Column Sums,5,1,5,1,1.0000,0,0.4957,0.9435,0.4957,0.9435
s1695_maximum_erasure_value,Maximum Erasure Value,5,1,5,1,1.0000,0,0.4040,0.8735,0.4040,0.8735
s1673_find_the_most_competitive_subsequence,Find the Most Competitive Subsequence,5,1,4,1,1.0000,0,0.4344,0.9171,0.4344,0.9171
s1619_mean_of_array_after_removing_some_elements,Mean of Array After Removing Some Elements,5,1,5,1,1.0000,0,0.6766,0.9558,0.6766,0.9558
s1609_even_odd_tree,Even Odd Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1640_check_array_formation_through_concatenation,Check Array Formation Through Concatenation,5,1,3,1,1.0000,0,0.4229,0.8592,0.4229,0.8592
s1638_count_substrings_that_differ_by_one_character,Count Substrings That Differ by One Character,5,1,5,1,1.0000,0,0.3136,0.7983,0.3136,0.7983
s1643_kth_smallest_instructions,Kth Smallest Instructions,5,0,1,1,1.0000,4,0.2987,0.8072,0.2987,0.8072
s1678_goal_parser_interpretation,Goal Parser Interpretation,5,1,5,1,1.0000,0,0.1349,0.8263,0.1349,0.8263
s1636_sort_array_by_increasing_frequency,Sort Array by Increasing Frequency,5,1,4,1,1.0000,0,0.3508,0.8084,0.3508,0.8084
s1632_rank_transform_of_a_matrix,Rank Transform of a Matrix,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1679_max_number_of_k_sum_pairs,Max Number of K-Sum Pairs,5,1,5,1,1.0000,0,0.6888,0.9566,0.6888,0.9566
s1627_graph_connectivity_with_threshold,Graph Connectivity With Threshold,5,1,5,1,1.0000,0,0.4158,0.8740,0.4158,0.8740
s1617_count_subtrees_with_max_distance_between_cities,Count Subtrees With Max Distance Between Cities,5,1,3,1,1.0000,0,0.2805,0.7921,0.2805,0.7921
s1639_number_of_ways_to_form_a_target_string_given_a_dictionary,Number of Ways to Form a Target String Given a Dictionary,5,0,1,1,1.0000,1,0.4090,0.8386,0.4090,0.8386
s1685_sum_of_absolute_differences_in_a_sorted_array,Sum of Absolute Differences in a Sorted Array,5,1,4,1,1.0000,0,0.3907,0.8774,0.3907,0.8774
s1689_partitioning_into_minimum_number_of_deci_binary_numbers,Partitioning Into Minimum Number Of Deci-Binary Numbers,5,1,5,1,1.0000,0,0.3393,0.8079,0.3393,0.8079
s1647_minimum_deletions_to_make_character_frequencies_unique,Minimum Deletions to Make Character Frequencies Unique,5,0,1,1,1.0000,4,0.3817,0.8788,0.3817,0.8788
s1669_merge_in_between_linked_lists,Merge In Between Linked Lists,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1696_jump_game_vi,Jump Game VI,5,1,5,1,1.0000,0,0.5512,0.9158,0.5512,0.9158
s1625_lexicographically_smallest_string_after_applying_operations,Lexicographically Smallest String After Applying Operations,5,1,4,1,1.0000,0,0.3145,0.8242,0.3145,0.8242
s1652_defuse_the_bomb,Defuse the Bomb,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1610_maximum_number_of_visible_points,Maximum Number of Visible Points,5,0,2,1,1.0000,2,0.3056,0.8560,0.3056,0.8560
s1680_concatenation_of_consecutive_binary_numbers,Concatenation of Consecutive Binary Numbers,5,1,5,1,1.0000,0,0.3101,0.7798,0.3101,0.7798
s1654_minimum_jumps_to_reach_home,Minimum Jumps to Reach Home,5,0,2,0,0.0000,2,0.4850,0.8654,0.4850,0.8654
s1620_coordinate_with_maximum_network_quality,Coordinate With Maximum Network Quality,5,1,5,1,1.0000,0,0.3926,0.8067,0.3926,0.8067
s1646_get_maximum_in_generated_array,Get Maximum in Generated Array,5,1,5,1,1.0000,0,0.4924,0.8678,0.4924,0.8678
s1657_determine_if_two_strings_are_close,Determine if Two Strings Are Close,5,1,3,1,1.0000,0,0.4475,0.9061,0.4475,0.9061
s1664_ways_to_make_a_fair_array,Ways to Make a Fair Array,5,1,5,1,1.0000,0,0.3801,0.8516,0.3801,0.8516
s1662_check_if_two_string_arrays_are_equivalent,Check If Two String Arrays are Equivalent,5,1,5,1,1.0000,0,0.7277,0.8992,0.7277,0.8992
s1671_minimum_number_of_removals_to_make_mountain_array,Minimum Number of Removals to Make Mountain Array,5,1,5,1,1.0000,0,0.3215,0.8443,0.3215,0.8443
s1631_path_with_minimum_effort,Path With Minimum Effort,5,1,5,1,1.0000,0,0.2931,0.8439,0.2931,0.8439
s1700_number_of_students_unable_to_eat_lunch,Number of Students Unable to Eat Lunch,5,0,1,0,0.0000,4,0.4798,0.8397,0.4798,0.8397
s1621_number_of_sets_of_k_non_overlapping_line_segments,Number of Sets of K Non-Overlapping Line Segments,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1690_stone_game_vii,Stone Game VII,5,1,4,1,1.0000,0,0.3817,0.7781,0.3817,0.7781
s1668_maximum_repeating_substring,Maximum Repeating Substring,5,1,5,1,1.0000,0,0.6030,0.8431,0.6030,0.8431
s1642_furthest_building_you_can_reach,Furthest Building You Can Reach,5,1,4,1,1.0000,0,0.5422,0.8996,0.5422,0.8996
s1665_minimum_initial_energy_to_finish_tasks,Minimum Initial Energy to Finish Tasks,5,1,4,1,1.0000,0,0.6105,0.9232,0.6105,0.9232
s1606_find_servers_that_handled_most_number_of_requests,Find Servers That Handled Most Number of Requests,5,1,2,1,1.0000,0,0.3615,0.8198,0.3615,0.8198
s1686_stone_game_vi,Stone Game VI,5,1,3,1,1.0000,0,0.3770,0.8473,0.3770,0.8473
s1601_maximum_number_of_achievable_transfer_requests,Maximum Number of Achievable Transfer Requests,5,1,4,1,1.0000,0,0.3207,0.7704,0.3207,0.7704
s1697_checking_existence_of_edge_length_limited_paths,Checking Existence of Edge Length Limited Paths,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1611_minimum_one_bit_operations_to_make_integers_zero,Minimum One Bit Operations to Make Integers Zero,5,0,1,1,1.0000,3,0.2232,0.8231,0.2232,0.8231
s1637_widest_vertical_area_between_two_points_containing_no_points,Widest Vertical Area Between Two Points Containing No Points,5,1,5,1,1.0000,0,0.5774,0.8940,0.5774,0.8940
s1624_largest_substring_between_two_equal_characters,Largest Substring Between Two Equal Characters,5,1,5,1,1.0000,0,0.6036,0.8675,0.6036,0.8675
s1658_minimum_operations_to_reduce_x_to_zero,Minimum Operations to Reduce X to Zero,5,1,5,1,1.0000,0,0.4320,0.8081,0.4320,0.8081
s1688_count_of_matches_in_tournament,Count of Matches in Tournament,5,1,5,1,1.0000,0,0.1563,0.7815,0.1563,0.7815
s1614_maximum_nesting_depth_of_the_parentheses,Maximum Nesting Depth of the Parentheses,5,1,4,1,1.0000,0,0.8023,0.9696,0.8023,0.9696
s1641_count_sorted_vowel_strings,Count Sorted Vowel Strings,5,1,4,1,1.0000,0,0.4051,0.8910,0.4051,0.8910
s1608_special_array_with_x_elements_greater_than_or_equal_x,Special Array With X Elements Greater Than or Equal X,5,1,5,1,1.0000,0,0.5235,0.9525,0.5235,0.9525
s1653_minimum_deletions_to_make_string_balanced,Minimum Deletions to Make String Balanced,5,0,1,1,1.0000,4,0.4219,0.8062,0.4219,0.8062
s1626_best_team_with_no_conflicts,Best Team With No Conflicts,5,1,5,1,1.0000,0,0.3319,0.8297,0.3319,0.8297
s1684_count_the_number_of_consistent_strings,Count the Number of Consistent Strings,5,1,5,1,1.0000,0,0.3445,0.7754,0.3445,0.7754
s1604_alert_using_same_key_card_three_or_more_times_in_a_one_hour_period,Alert Using Same Key-Card Three or More Times in a One Hour Period,5,1,5,1,1.0000,0,0.5244,0.9003,0.5244,0.9003
s1648_sell_diminishing_valued_colored_balls,Sell Diminishing-Valued Colored Balls,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1691_maximum_height_by_stacking_cuboids,Maximum Height by Stacking Cuboids,5,1,5,1,1.0000,0,0.4778,0.8896,0.4778,0.8896
s1694_reformat_phone_number,Reformat Phone Number,5,1,4,1,1.0000,0,0.4045,0.8403,0.4045,0.8403
s1615_maximal_network_rank,Maximal Network Rank,5,0,2,1,1.0000,1,0.3271,0.7756,0.3271,0.7756
s1629_slowest_key,Slowest Key,5,1,5,1,1.0000,0,0.5035,0.8508,0.5035,0.8508
s1674_minimum_moves_to_make_array_complementary,Minimum Moves to Make Array Complementary,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0696_count_binary_substrings,Count Binary Substrings,5,1,1,1,1.0000,0,0.3329,0.7826,0.3329,0.7826
s0691_stickers_to_spell_word,Stickers to Spell Word,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0643_maximum_average_subarray_i,Maximum Average Subarray I,5,1,5,1,1.0000,0,0.4213,0.8667,0.4213,0.8667
s0693_binary_number_with_alternating_bits,Binary Number with Alternating Bits,5,1,5,1,1.0000,0,0.6047,0.8413,0.6047,0.8413
s0689_maximum_sum_of_3_non_overlapping_subarrays,Maximum Sum of 3 Non-Overlapping Subarrays,5,1,4,1,1.0000,0,0.2423,0.8228,0.2423,0.8228
s0675_cut_off_trees_for_golf_event,Cut Off Trees for Golf Event,5,1,5,1,1.0000,0,0.3699,0.8341,0.3699,0.8341
s0647_palindromic_substrings,Palindromic Substrings,5,1,5,1,1.0000,0,0.3052,0.8326,0.3052,0.8326
s0669_trim_a_binary_search_tree,Trim a Binary Search Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0653_two_sum_iv_input_is_a_bst,Two Sum IV - Input is a BST,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0668_kth_smallest_number_in_multiplication_table,Kth Smallest Number in Multiplication Table,5,1,5,1,1.0000,0,0.5869,0.8926,0.5869,0.8926
s0639_decode_ways_ii,Decode Ways II,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0628_maximum_product_of_three_numbers,Maximum Product of Three Numbers,5,1,5,1,1.0000,0,0.1551,0.7784,0.1551,0.7784
s0679_24_game,24 Game,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0699_falling_squares,Falling Squares,5,0,2,1,1.0000,1,0.2513,0.7827,0.2513,0.7827
s0648_replace_words,Replace Words,5,1,5,1,1.0000,0,0.3785,0.8693,0.3785,0.8693
s0664_strange_printer,Strange Printer,5,1,2,1,1.0000,0,0.4982,0.8662,0.4982,0.8662
s0629_k_inverse_pairs_array,K Inverse Pairs Array,5,1,5,1,1.0000,0,0.2674,0.8269,0.2674,0.8269
s0646_maximum_length_of_pair_chain,Maximum Length of Pair Chain,5,1,5,1,1.0000,0,0.7366,0.9684,0.7366,0.9684
s0652_find_duplicate_subtrees,Find Duplicate Subtrees,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0672_bulb_switcher_ii,Bulb Switcher II,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0654_maximum_binary_tree,Maximum Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0609_find_duplicate_file_in_system,Find Duplicate File in System,5,1,5,1,1.0000,0,0.6996,0.8793,0.6996,0.8793
s0690_employee_importance,Employee Importance,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0673_number_of_longest_increasing_subsequence,Number of Longest Increasing Subsequence,5,1,4,1,1.0000,0,0.3799,0.8475,0.3799,0.8475
s0700_search_in_a_binary_search_tree,Search in a Binary Search Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0650_2_keys_keyboard,2 Keys Keyboard,5,1,4,1,1.0000,0,0.4237,0.7666,0.4237,0.7666
s0640_solve_the_equation,Solve the Equation,5,1,2,1,1.0000,0,0.2476,0.7651,0.2476,0.7651
s0645_set_mismatch,Set Mismatch,5,1,4,1,1.0000,0,0.3216,0.8679,0.3216,0.8679
s0685_redundant_connection_ii,Redundant Connection II,5,1,2,1,1.0000,0,0.4153,0.8364,0.4153,0.8364
s0686_repeated_string_match,Repeated String Match,5,1,5,1,1.0000,0,0.2135,0.7959,0.2135,0.7959
s0621_task_scheduler,Task Scheduler,5,1,3,1,1.0000,0,0.5616,0.9088,0.5616,0.9088
s0630_course_schedule_iii,Course Schedule III,5,1,5,1,1.0000,0,0.5116,0.8317,0.5116,0.8317
s0671_second_minimum_node_in_a_binary_tree,Second Minimum Node In a Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0688_knight_probability_in_chessboard,Knight Probability in Chessboard,5,1,5,1,1.0000,0,0.4953,0.8323,0.4953,0.8323
s0674_longest_continuous_increasing_subsequence,Longest Continuous Increasing Subsequence,5,1,5,1,1.0000,0,0.4497,0.8424,0.4497,0.8424
s0637_average_of_levels_in_binary_tree,Average of Levels in Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0605_can_place_flowers,Can Place Flowers,5,1,5,1,1.0000,0,0.5022,0.8649,0.5022,0.8649
s0682_baseball_game,Baseball Game,5,1,5,1,1.0000,0,0.4589,0.8857,0.4589,0.8857
s0649_dota2_senate,Dota2 Senate,5,1,4,1,1.0000,0,0.3457,0.8145,0.3457,0.8145
s0659_split_array_into_consecutive_subsequences,Split Array into Consecutive Subsequences,5,1,4,1,1.0000,0,0.3287,0.8085,0.3287,0.8085
s0695_max_area_of_island,Max Area of Island,5,1,5,1,1.0000,0,0.4476,0.8301,0.4476,0.8301
s0697_degree_of_an_array,Degree of an Array,5,0,2,0,0.0000,1,0.5160,0.8778,0.5160,0.8778
s0617_merge_two_binary_trees,Merge Two Binary Trees,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0633_sum_of_square_numbers,Sum of Square Numbers,5,1,5,1,1.0000,0,0.2754,0.8075,0.2754,0.8075
s0678_valid_parenthesis_string,Valid Parenthesis String,5,1,5,1,1.0000,0,0.4363,0.8305,0.4363,0.8305
s0680_valid_palindrome_ii,Valid Palindrome II,5,1,5,1,1.0000,0,0.5563,0.8744,0.5563,0.8744
s0606_construct_string_from_binary_tree,Construct String from Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0611_valid_triangle_number,Valid Triangle Number,5,1,5,1,1.0000,0,0.2758,0.8566,0.2758,0.8566
s0632_smallest_range_covering_elements_from_k_lists,Smallest Range Covering Elements from K Lists,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0638_shopping_offers,Shopping Offers,5,1,2,1,1.0000,0,0.4029,0.8738,0.4029,0.8738
s0670_maximum_swap,Maximum Swap,5,1,5,1,1.0000,0,0.4657,0.8415,0.4657,0.8415
s0698_partition_to_k_equal_sum_subsets,Partition to K Equal Sum Subsets,5,0,4,1,1.0000,1,0.4339,0.8410,0.4339,0.8410
s0661_image_smoother,Image Smoother,5,1,5,1,1.0000,0,0.2855,0.8226,0.2855,0.8226
s0636_exclusive_time_of_functions,Exclusive Time of Functions,5,1,4,1,1.0000,0,0.4530,0.8844,0.4530,0.8844
s0687_longest_univalue_path,Longest Univalue Path,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0658_find_k_closest_elements,Find K Closest Elements,5,1,4,1,1.0000,0,0.6984,0.9390,0.6984,0.9390
s0657_robot_return_to_origin,Robot Return to Origin,5,1,5,1,1.0000,0,0.2832,0.7562,0.2832,0.7562
s0623_add_one_row_to_tree,Add One Row to Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0655_print_binary_tree,Print Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0667_beautiful_arrangement_ii,Beautiful Arrangement II,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0684_redundant_connection,Redundant Connection,5,1,5,1,1.0000,0,0.4580,0.8627,0.4580,0.8627
s0665_non_decreasing_array,Non-decreasing Array,5,1,5,1,1.0000,0,0.5085,0.8790,0.5085,0.8790
s0662_maximum_width_of_binary_tree,Maximum Width of Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0692_top_k_frequent_words,Top K Frequent Words,5,1,5,1,1.0000,0,0.4156,0.8395,0.4156,0.8395
s0114_flatten_binary_tree_to_linked_list,Flatten Binary Tree to Linked List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0112_path_sum,Path Sum,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0191_number_of_1_bits,Number of 1 Bits,5,1,5,1,1.0000,0,0.2826,0.7599,0.2826,0.7599
s0154_find_minimum_in_rotated_sorted_array_ii,Find Minimum in Rotated Sorted Array II,5,1,5,1,1.0000,0,0.3170,0.8907,0.3170,0.8907
s0111_minimum_depth_of_binary_tree,Minimum Depth of Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0151_reverse_words_in_a_string,Reverse Words in a String,5,1,5,1,1.0000,0,0.3390,0.8951,0.3390,0.8951
s0141_linked_list_cycle,Linked List Cycle,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0179_largest_number,Largest Number,5,1,5,1,1.0000,0,0.5219,0.9016,0.5219,0.9016
s0188_best_time_to_buy_and_sell_stock_iv,Best Time to Buy and Sell Stock IV,5,1,4,1,1.0000,0,0.4041,0.7990,0.4041,0.7990
s0189_rotate_array,Rotate Array,5,1,5,1,1.0000,0,0.5275,0.9215,0.5275,0.9215
s0110_balanced_binary_tree,Balanced Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0162_find_peak_element,Find Peak Element,5,1,5,1,1.0000,0,0.5477,0.8225,0.5477,0.8225
s0129_sum_root_to_leaf_numbers,Sum Root to Leaf Numbers,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0124_binary_tree_maximum_path_sum,Binary Tree Maximum Path Sum,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0174_dungeon_game,Dungeon Game,5,1,5,1,1.0000,0,0.3344,0.7783,0.3344,0.7783
s0190_reverse_bits,Reverse Bits,5,1,5,1,1.0000,0,0.4884,0.8010,0.4884,0.8010
s0137_single_number_ii,Single Number II,5,1,5,1,1.0000,0,0.7955,0.9849,0.7955,0.9849
s0172_factorial_trailing_zeroes,Factorial Trailing Zeroes,5,1,5,1,1.0000,0,0.4510,0.8264,0.4510,0.8264
s0164_maximum_gap,Maximum Gap,5,1,5,1,1.0000,0,0.4938,0.8447,0.4938,0.8447
s0140_word_break_ii,Word Break II,5,1,5,1,1.0000,0,0.3728,0.8644,0.3728,0.8644
s0169_majority_element,Majority Element,5,1,5,1,1.0000,0,0.2236,0.7419,0.2236,0.7419
s0135_candy,Candy,5,1,5,1,1.0000,0,0.4526,0.8947,0.4526,0.8947
s0119_pascals_triangle_ii,Pascal's Triangle II,5,1,5,1,1.0000,0,0.3342,0.8855,0.3342,0.8855
s0147_insertion_sort_list,Insertion Sort List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0133_clone_graph,Clone Graph,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0103_binary_tree_zigzag_level_order_traversal,Binary Tree Zigzag Level Order Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0167_two_sum_ii_input_array_is_sorted,Two Sum II - Input Array Is Sorted,5,1,5,1,1.0000,0,0.4616,0.7963,0.4616,0.7963
s0165_compare_version_numbers,Compare Version Numbers,5,1,5,1,1.0000,0,0.1703,0.7851,0.1703,0.7851
s0200_number_of_islands,Number of Islands,5,1,5,1,1.0000,0,0.5310,0.7986,0.5310,0.7986
s0120_triangle,Triangle,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0127_word_ladder,Word Ladder,5,1,3,1,1.0000,0,0.4313,0.8827,0.4313,0.8827
s0113_path_sum_ii,Path Sum II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0199_binary_tree_right_side_view,Binary Tree Right Side View,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0149_max_points_on_a_line,Max Points on a Line,5,1,5,1,1.0000,0,0.4083,0.8433,0.4083,0.8433
s0136_single_number,Single Number,5,1,5,1,1.0000,0,0.9091,0.9969,0.9091,0.9969
s0116_populating_next_right_pointers_in_each_node,Populating Next Right Pointers in Each Node,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0130_surrounded_regions,Surrounded Regions,5,1,5,1,1.0000,0,0.4087,0.8488,0.4087,0.8488
s0105_construct_binary_tree_from_preorder_and_inorder_traversal,Construct Binary Tree from Preorder and Inorder Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0118_pascals_triangle,Pascal's Triangle,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0139_word_break,Word Break,5,1,5,1,1.0000,0,0.3023,0.8983,0.3023,0.8983
s0132_palindrome_partitioning_ii,Palindrome Partitioning II,5,1,5,1,1.0000,0,0.3716,0.8173,0.3716,0.8173
s0150_evaluate_reverse_polish_notation,Evaluate Reverse Polish Notation,5,1,5,1,1.0000,0,0.4930,0.8785,0.4930,0.8785
s0122_best_time_to_buy_and_sell_stock_ii,Best Time to Buy and Sell Stock II,5,1,5,1,1.0000,0,0.8262,0.8323,0.8262,0.8323
s0145_binary_tree_postorder_traversal,Binary Tree Postorder Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0171_excel_sheet_column_number,Excel Sheet Column Number,5,1,5,1,1.0000,0,0.3894,0.9225,0.3894,0.9225
s0102_binary_tree_level_order_traversal,Binary Tree Level Order Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0198_house_robber,House Robber,5,1,5,1,1.0000,0,0.5844,0.8000,0.5844,0.8000
s0106_construct_binary_tree_from_inorder_and_postorder_traversal,Construct Binary Tree from Inorder and Postorder Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0187_repeated_dna_sequences,Repeated DNA Sequences,5,1,5,1,1.0000,0,0.1644,0.7530,0.1644,0.7530
s0142_linked_list_cycle_ii,Linked List Cycle II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0152_maximum_product_subarray,Maximum Product Subarray,5,1,5,1,1.0000,0,0.5217,0.8029,0.5217,0.8029
s0123_best_time_to_buy_and_sell_stock_iii,Best Time to Buy and Sell Stock III,5,1,5,1,1.0000,0,0.5125,0.8107,0.5125,0.8107
s0153_find_minimum_in_rotated_sorted_array,Find Minimum in Rotated Sorted Array,5,1,5,1,1.0000,0,0.3298,0.9024,0.3298,0.9024
s0168_excel_sheet_column_title,Excel Sheet Column Title,5,1,5,1,1.0000,0,0.4236,0.9165,0.4236,0.9165
s0107_binary_tree_level_order_traversal_ii,Binary Tree Level Order Traversal II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0115_distinct_subsequences,Distinct Subsequences,5,1,5,1,1.0000,0,0.2123,0.7850,0.2123,0.7850
s0160_intersection_of_two_linked_lists,Intersection of Two Linked Lists,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0125_valid_palindrome,Valid Palindrome,5,1,5,1,1.0000,0,0.2607,0.7713,0.2607,0.7713
