ID,Title,N_Samples,Pass_At_1_Attempt,Num_Passed,Compilable_Count,Compilable_Rate,First_Pass_Attempt,Avg_Code_BLEU,Avg_CodeBERT_F1,First_Pass_Code_BLEU,First_Pass_CodeBERT_F1
s2444_count_subarrays_with_fixed_bounds,Count Subarrays With Fixed Bounds,5,1,5,1,1.0000,0,0.3284,0.8817,0.3284,0.8817
s2438_range_product_queries_of_powers,Range Product Queries of Powers,5,1,1,1,1.0000,0,0.3456,0.7960,0.3456,0.7960
s2433_find_the_original_array_of_prefix_xor,Find The Original Array of Prefix Xor,5,1,5,1,1.0000,0,0.6228,0.9737,0.6228,0.9737
s2455_average_value_of_even_numbers_that_are_divisible_by_three,Average Value of Even Numbers That Are Divisible by Three,5,1,5,1,1.0000,0,0.8471,0.9896,0.8471,0.9896
s2404_most_frequent_even_element,Most Frequent Even Element,5,1,5,1,1.0000,0,0.4806,0.8902,0.4806,0.8902
s2412_minimum_money_required_before_transactions,Minimum Money Required Before Transactions,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2443_sum_of_number_and_its_reverse,Sum of Number and Its Reverse,5,1,5,1,1.0000,0,0.5703,0.9069,0.5703,0.9069
s2452_words_within_two_edits_of_dictionary,Words Within Two Edits of Dictionary,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2423_remove_letter_to_equalize_frequency,Remove Letter To Equalize Frequency,5,1,4,1,1.0000,0,0.3004,0.7564,0.3004,0.7564
s2484_count_palindromic_subsequences,Count Palindromic Subsequences,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2468_split_message_based_on_limit,Split Message Based on Limit,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2466_count_ways_to_build_good_strings,Count Ways To Build Good Strings,5,1,5,1,1.0000,0,0.4233,0.9171,0.4233,0.9171
s2470_number_of_subarrays_with_lcm_equal_to_k,Number of Subarrays With LCM Equal to K,5,1,5,1,1.0000,0,0.6743,0.9354,0.6743,0.9354
s2461_maximum_sum_of_distinct_subarrays_with_length_k,Maximum Sum of Distinct Subarrays With Length K,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2427_number_of_common_factors,Number of Common Factors,5,1,5,1,1.0000,0,0.6270,0.8953,0.6270,0.8953
s2499_minimum_total_cost_to_make_arrays_unequal,Minimum Total Cost to Make Arrays Unequal,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2434_using_a_robot_to_print_the_lexicographically_smallest_string,Using a Robot to Print the Lexicographically Smallest String,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2487_remove_nodes_from_linked_list,Remove Nodes From Linked List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2441_largest_positive_integer_that_exists_with_its_negative,Largest Positive Integer That Exists With Its Negative,5,0,1,1,1.0000,4,0.3398,0.8598,0.3398,0.8598
s1675_minimize_deviation_in_array,Minimize Deviation in Array,5,1,5,1,1.0000,0,0.4648,0.8592,0.4648,0.8592
s1687_delivering_boxes_from_storage_to_ports,Delivering Boxes from Storage to Ports,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1659_maximize_grid_happiness,Maximize Grid Happiness,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1663_smallest_string_with_a_given_numeric_value,Smallest String With A Given Numeric Value,5,1,5,1,1.0000,0,0.5333,0.9393,0.5333,0.9393
s1672_richest_customer_wealth,Richest Customer Wealth,5,1,5,1,1.0000,0,0.5842,0.9523,0.5842,0.9523
s1630_arithmetic_subarrays,Arithmetic Subarrays,5,1,5,1,1.0000,0,0.3000,0.8061,0.3000,0.8061
s1655_distribute_repeating_integers,Distribute Repeating Integers,5,1,4,1,1.0000,0,0.3373,0.8013,0.3373,0.8013
s1649_create_sorted_array_through_instructions,Create Sorted Array through Instructions,5,1,5,1,1.0000,0,0.2434,0.7466,0.2434,0.7466
s1681_minimum_incompatibility,Minimum Incompatibility,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1616_split_two_strings_to_make_palindrome,Split Two Strings to Make Palindrome,5,1,5,1,1.0000,0,0.6154,0.9210,0.6154,0.9210
s1605_find_valid_matrix_given_row_and_column_sums,Find Valid Matrix Given Row and Column Sums,5,1,5,1,1.0000,0,0.4957,0.9428,0.4957,0.9428
s1695_maximum_erasure_value,Maximum Erasure Value,5,1,5,1,1.0000,0,0.4252,0.8789,0.4252,0.8789
s1673_find_the_most_competitive_subsequence,Find the Most Competitive Subsequence,5,1,5,1,1.0000,0,0.4212,0.8895,0.4212,0.8895
s1609_even_odd_tree,Even Odd Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1619_mean_of_array_after_removing_some_elements,Mean of Array After Removing Some Elements,5,1,5,1,1.0000,0,0.6253,0.9535,0.6253,0.9535
s1640_check_array_formation_through_concatenation,Check Array Formation Through Concatenation,5,1,5,1,1.0000,0,0.4263,0.8585,0.4263,0.8585
s1638_count_substrings_that_differ_by_one_character,Count Substrings That Differ by One Character,5,1,5,1,1.0000,0,0.3484,0.8669,0.3484,0.8669
s1643_kth_smallest_instructions,Kth Smallest Instructions,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1678_goal_parser_interpretation,Goal Parser Interpretation,5,1,5,1,1.0000,0,0.5666,0.9408,0.5666,0.9408
s1632_rank_transform_of_a_matrix,Rank Transform of a Matrix,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1636_sort_array_by_increasing_frequency,Sort Array by Increasing Frequency,5,1,5,1,1.0000,0,0.4996,0.8846,0.4996,0.8846
s1679_max_number_of_k_sum_pairs,Max Number of K-Sum Pairs,5,0,1,1,1.0000,1,0.4890,0.8701,0.4890,0.8701
s1627_graph_connectivity_with_threshold,Graph Connectivity With Threshold,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1639_number_of_ways_to_form_a_target_string_given_a_dictionary,Number of Ways to Form a Target String Given a Dictionary,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1617_count_subtrees_with_max_distance_between_cities,Count Subtrees With Max Distance Between Cities,5,0,1,1,1.0000,4,0.3226,0.7885,0.3226,0.7885
s1689_partitioning_into_minimum_number_of_deci_binary_numbers,Partitioning Into Minimum Number Of Deci-Binary Numbers,5,1,5,1,1.0000,0,0.5621,0.9280,0.5621,0.9280
s1647_minimum_deletions_to_make_character_frequencies_unique,Minimum Deletions to Make Character Frequencies Unique,5,1,5,1,1.0000,0,0.4033,0.8032,0.4033,0.8032
s1669_merge_in_between_linked_lists,Merge In Between Linked Lists,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1696_jump_game_vi,Jump Game VI,5,1,5,1,1.0000,0,0.4617,0.8441,0.4617,0.8441
s1625_lexicographically_smallest_string_after_applying_operations,Lexicographically Smallest String After Applying Operations,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1685_sum_of_absolute_differences_in_a_sorted_array,Sum of Absolute Differences in a Sorted Array,5,0,3,0,0.0000,1,0.3886,0.8750,0.3886,0.8750
s1610_maximum_number_of_visible_points,Maximum Number of Visible Points,5,0,4,0,0.0000,1,0.3187,0.8204,0.3187,0.8204
s1652_defuse_the_bomb,Defuse the Bomb,5,1,5,1,1.0000,0,0.3428,0.8887,0.3428,0.8887
s1680_concatenation_of_consecutive_binary_numbers,Concatenation of Consecutive Binary Numbers,5,0,2,1,1.0000,3,0.4700,0.9155,0.4700,0.9155
s1654_minimum_jumps_to_reach_home,Minimum Jumps to Reach Home,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1620_coordinate_with_maximum_network_quality,Coordinate With Maximum Network Quality,5,1,5,1,1.0000,0,0.4427,0.8806,0.4427,0.8806
s1646_get_maximum_in_generated_array,Get Maximum in Generated Array,5,1,5,1,1.0000,0,0.6640,0.9363,0.6640,0.9363
s1657_determine_if_two_strings_are_close,Determine if Two Strings Are Close,5,1,5,1,1.0000,0,0.7958,0.9543,0.7958,0.9543
s1664_ways_to_make_a_fair_array,Ways to Make a Fair Array,5,1,4,1,1.0000,0,0.3575,0.8887,0.3575,0.8887
s1662_check_if_two_string_arrays_are_equivalent,Check If Two String Arrays are Equivalent,5,1,5,1,1.0000,0,0.7971,0.9739,0.7971,0.9739
s1671_minimum_number_of_removals_to_make_mountain_array,Minimum Number of Removals to Make Mountain Array,5,1,4,1,1.0000,0,0.4852,0.8404,0.4852,0.8404
s1631_path_with_minimum_effort,Path With Minimum Effort,5,1,5,1,1.0000,0,0.3275,0.7962,0.3275,0.7962
s1621_number_of_sets_of_k_non_overlapping_line_segments,Number of Sets of K Non-Overlapping Line Segments,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1700_number_of_students_unable_to_eat_lunch,Number of Students Unable to Eat Lunch,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1690_stone_game_vii,Stone Game VII,5,1,5,1,1.0000,0,0.4754,0.8982,0.4754,0.8982
s1668_maximum_repeating_substring,Maximum Repeating Substring,5,1,5,1,1.0000,0,0.5750,0.8793,0.5750,0.8793
s1642_furthest_building_you_can_reach,Furthest Building You Can Reach,5,1,5,1,1.0000,0,0.4766,0.8983,0.4766,0.8983
s1665_minimum_initial_energy_to_finish_tasks,Minimum Initial Energy to Finish Tasks,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1606_find_servers_that_handled_most_number_of_requests,Find Servers That Handled Most Number of Requests,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1686_stone_game_vi,Stone Game VI,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1697_checking_existence_of_edge_length_limited_paths,Checking Existence of Edge Length Limited Paths,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1601_maximum_number_of_achievable_transfer_requests,Maximum Number of Achievable Transfer Requests,5,1,3,1,1.0000,0,0.3727,0.8521,0.3727,0.8521
s1611_minimum_one_bit_operations_to_make_integers_zero,Minimum One Bit Operations to Make Integers Zero,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1637_widest_vertical_area_between_two_points_containing_no_points,Widest Vertical Area Between Two Points Containing No Points,5,1,5,1,1.0000,0,0.4460,0.8964,0.4460,0.8964
s1624_largest_substring_between_two_equal_characters,Largest Substring Between Two Equal Characters,5,1,5,1,1.0000,0,0.5699,0.9060,0.5699,0.9060
s1658_minimum_operations_to_reduce_x_to_zero,Minimum Operations to Reduce X to Zero,5,1,5,1,1.0000,0,0.4501,0.8794,0.4501,0.8794
s1688_count_of_matches_in_tournament,Count of Matches in Tournament,5,1,5,1,1.0000,0,0.8465,0.9886,0.8465,0.9886
s1614_maximum_nesting_depth_of_the_parentheses,Maximum Nesting Depth of the Parentheses,5,1,5,1,1.0000,0,0.5625,0.8544,0.5625,0.8544
s1641_count_sorted_vowel_strings,Count Sorted Vowel Strings,5,1,5,1,1.0000,0,0.4001,0.8878,0.4001,0.8878
s1608_special_array_with_x_elements_greater_than_or_equal_x,Special Array With X Elements Greater Than or Equal X,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1653_minimum_deletions_to_make_string_balanced,Minimum Deletions to Make String Balanced,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1626_best_team_with_no_conflicts,Best Team With No Conflicts,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1684_count_the_number_of_consistent_strings,Count the Number of Consistent Strings,5,1,5,1,1.0000,0,0.4919,0.8967,0.4919,0.8967
s1604_alert_using_same_key_card_three_or_more_times_in_a_one_hour_period,Alert Using Same Key-Card Three or More Times in a One Hour Period,5,1,5,1,1.0000,0,0.4556,0.8213,0.4556,0.8213
s1648_sell_diminishing_valued_colored_balls,Sell Diminishing-Valued Colored Balls,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1691_maximum_height_by_stacking_cuboids,Maximum Height by Stacking Cuboids,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1694_reformat_phone_number,Reformat Phone Number,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s1615_maximal_network_rank,Maximal Network Rank,5,1,5,1,1.0000,0,0.4681,0.8885,0.4681,0.8885
s1629_slowest_key,Slowest Key,5,1,5,1,1.0000,0,0.5012,0.9017,0.5012,0.9017
s1674_minimum_moves_to_make_array_complementary,Minimum Moves to Make Array Complementary,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0696_count_binary_substrings,Count Binary Substrings,5,1,5,1,1.0000,0,0.3934,0.8681,0.3934,0.8681
s0643_maximum_average_subarray_i,Maximum Average Subarray I,5,1,5,1,1.0000,0,0.4652,0.8894,0.4652,0.8894
s0691_stickers_to_spell_word,Stickers to Spell Word,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0693_binary_number_with_alternating_bits,Binary Number with Alternating Bits,5,1,5,1,1.0000,0,0.5495,0.9498,0.5495,0.9498
s0689_maximum_sum_of_3_non_overlapping_subarrays,Maximum Sum of 3 Non-Overlapping Subarrays,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0647_palindromic_substrings,Palindromic Substrings,5,1,5,1,1.0000,0,0.3259,0.8459,0.3259,0.8459
s0675_cut_off_trees_for_golf_event,Cut Off Trees for Golf Event,5,1,5,1,1.0000,0,0.4323,0.8333,0.4323,0.8333
s0669_trim_a_binary_search_tree,Trim a Binary Search Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0653_two_sum_iv_input_is_a_bst,Two Sum IV - Input is a BST,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0639_decode_ways_ii,Decode Ways II,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0668_kth_smallest_number_in_multiplication_table,Kth Smallest Number in Multiplication Table,5,1,5,1,1.0000,0,0.5814,0.9259,0.5814,0.9259
s0628_maximum_product_of_three_numbers,Maximum Product of Three Numbers,5,1,5,1,1.0000,0,0.1897,0.7771,0.1897,0.7771
s0679_24_game,24 Game,5,0,1,0,0.0000,2,0.2818,0.8170,0.2818,0.8170
s0699_falling_squares,Falling Squares,5,1,5,1,1.0000,0,0.3404,0.8298,0.3404,0.8298
s0648_replace_words,Replace Words,5,1,4,1,1.0000,0,0.1983,0.8062,0.1983,0.8062
s0664_strange_printer,Strange Printer,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0629_k_inverse_pairs_array,K Inverse Pairs Array,5,1,3,1,1.0000,0,0.3343,0.8757,0.3343,0.8757
s0646_maximum_length_of_pair_chain,Maximum Length of Pair Chain,5,1,5,1,1.0000,0,0.3702,0.8114,0.3702,0.8114
s0652_find_duplicate_subtrees,Find Duplicate Subtrees,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0672_bulb_switcher_ii,Bulb Switcher II,5,1,2,1,1.0000,0,0.2531,0.7947,0.2531,0.7947
s0654_maximum_binary_tree,Maximum Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0609_find_duplicate_file_in_system,Find Duplicate File in System,5,1,5,1,1.0000,0,0.6249,0.8633,0.6249,0.8633
s0690_employee_importance,Employee Importance,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0700_search_in_a_binary_search_tree,Search in a Binary Search Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0673_number_of_longest_increasing_subsequence,Number of Longest Increasing Subsequence,5,1,5,1,1.0000,0,0.3852,0.8161,0.3852,0.8161
s0650_2_keys_keyboard,2 Keys Keyboard,5,1,3,1,1.0000,0,0.5009,0.9184,0.5009,0.9184
s0640_solve_the_equation,Solve the Equation,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0645_set_mismatch,Set Mismatch,5,1,5,1,1.0000,0,0.3258,0.8776,0.3258,0.8776
s0685_redundant_connection_ii,Redundant Connection II,5,1,2,1,1.0000,0,0.4009,0.8384,0.4009,0.8384
s0686_repeated_string_match,Repeated String Match,5,1,4,1,1.0000,0,0.2265,0.8285,0.2265,0.8285
s0621_task_scheduler,Task Scheduler,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0630_course_schedule_iii,Course Schedule III,5,1,5,1,1.0000,0,0.4073,0.8361,0.4073,0.8361
s0688_knight_probability_in_chessboard,Knight Probability in Chessboard,5,1,5,1,1.0000,0,0.3000,0.8145,0.3000,0.8145
s0671_second_minimum_node_in_a_binary_tree,Second Minimum Node In a Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0674_longest_continuous_increasing_subsequence,Longest Continuous Increasing Subsequence,5,1,5,1,1.0000,0,0.4795,0.8870,0.4795,0.8870
s0637_average_of_levels_in_binary_tree,Average of Levels in Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0605_can_place_flowers,Can Place Flowers,5,1,5,1,1.0000,0,0.4486,0.9391,0.4486,0.9391
s0682_baseball_game,Baseball Game,5,1,5,1,1.0000,0,0.5132,0.8985,0.5132,0.8985
s0649_dota2_senate,Dota2 Senate,5,0,1,1,1.0000,1,0.2433,0.7951,0.2433,0.7951
s0659_split_array_into_consecutive_subsequences,Split Array into Consecutive Subsequences,5,1,5,1,1.0000,0,0.3423,0.8196,0.3423,0.8196
s0695_max_area_of_island,Max Area of Island,5,1,5,1,1.0000,0,0.4434,0.9097,0.4434,0.9097
s0697_degree_of_an_array,Degree of an Array,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0617_merge_two_binary_trees,Merge Two Binary Trees,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0633_sum_of_square_numbers,Sum of Square Numbers,5,1,5,1,1.0000,0,0.4388,0.9159,0.4388,0.9159
s0678_valid_parenthesis_string,Valid Parenthesis String,5,1,5,1,1.0000,0,0.3964,0.9032,0.3964,0.9032
s0680_valid_palindrome_ii,Valid Palindrome II,5,1,5,1,1.0000,0,0.6031,0.9531,0.6031,0.9531
s0606_construct_string_from_binary_tree,Construct String from Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0611_valid_triangle_number,Valid Triangle Number,5,1,5,1,1.0000,0,0.2720,0.8603,0.2720,0.8603
s0632_smallest_range_covering_elements_from_k_lists,Smallest Range Covering Elements from K Lists,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0670_maximum_swap,Maximum Swap,5,1,5,1,1.0000,0,0.3730,0.8934,0.3730,0.8934
s0638_shopping_offers,Shopping Offers,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0698_partition_to_k_equal_sum_subsets,Partition to K Equal Sum Subsets,5,1,5,1,1.0000,0,0.3767,0.8451,0.3767,0.8451
s0661_image_smoother,Image Smoother,5,1,5,1,1.0000,0,0.3005,0.8559,0.3005,0.8559
s0636_exclusive_time_of_functions,Exclusive Time of Functions,5,1,5,1,1.0000,0,0.3855,0.8331,0.3855,0.8331
s0687_longest_univalue_path,Longest Univalue Path,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0658_find_k_closest_elements,Find K Closest Elements,5,1,5,1,1.0000,0,0.6969,0.8568,0.6969,0.8568
s0657_robot_return_to_origin,Robot Return to Origin,5,1,5,1,1.0000,0,0.3834,0.8703,0.3834,0.8703
s0623_add_one_row_to_tree,Add One Row to Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0655_print_binary_tree,Print Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0667_beautiful_arrangement_ii,Beautiful Arrangement II,5,0,1,1,1.0000,4,0.7078,0.9586,0.7078,0.9586
s0684_redundant_connection,Redundant Connection,5,1,5,1,1.0000,0,0.4430,0.9098,0.4430,0.9098
s0665_non_decreasing_array,Non-decreasing Array,5,1,5,1,1.0000,0,0.5754,0.9416,0.5754,0.9416
s0662_maximum_width_of_binary_tree,Maximum Width of Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0114_flatten_binary_tree_to_linked_list,Flatten Binary Tree to Linked List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0692_top_k_frequent_words,Top K Frequent Words,5,1,5,1,1.0000,0,0.6166,0.8836,0.6166,0.8836
s0112_path_sum,Path Sum,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0191_number_of_1_bits,Number of 1 Bits,5,1,5,1,1.0000,0,0.3724,0.9434,0.3724,0.9434
s0154_find_minimum_in_rotated_sorted_array_ii,Find Minimum in Rotated Sorted Array II,5,1,5,1,1.0000,0,0.3170,0.8909,0.3170,0.8909
s0111_minimum_depth_of_binary_tree,Minimum Depth of Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0151_reverse_words_in_a_string,Reverse Words in a String,5,1,5,1,1.0000,0,0.3390,0.8943,0.3390,0.8943
s0141_linked_list_cycle,Linked List Cycle,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0179_largest_number,Largest Number,5,1,5,1,1.0000,0,0.5780,0.9422,0.5780,0.9422
s0188_best_time_to_buy_and_sell_stock_iv,Best Time to Buy and Sell Stock IV,5,1,5,1,1.0000,0,0.4663,0.8772,0.4663,0.8772
s0189_rotate_array,Rotate Array,5,1,5,1,1.0000,0,0.5050,0.8882,0.5050,0.8882
s0110_balanced_binary_tree,Balanced Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0162_find_peak_element,Find Peak Element,5,1,5,1,1.0000,0,0.6158,0.9397,0.6158,0.9397
s0129_sum_root_to_leaf_numbers,Sum Root to Leaf Numbers,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0174_dungeon_game,Dungeon Game,5,1,5,1,1.0000,0,0.3792,0.8487,0.3792,0.8487
s0124_binary_tree_maximum_path_sum,Binary Tree Maximum Path Sum,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0190_reverse_bits,Reverse Bits,5,1,5,1,1.0000,0,0.5214,0.9466,0.5214,0.9466
s0137_single_number_ii,Single Number II,5,1,5,1,1.0000,0,0.8484,0.9914,0.8484,0.9914
s0172_factorial_trailing_zeroes,Factorial Trailing Zeroes,5,1,5,1,1.0000,0,0.5515,0.9686,0.5515,0.9686
s0164_maximum_gap,Maximum Gap,5,0,2,1,1.0000,1,0.4100,0.7594,0.4100,0.7594
s0140_word_break_ii,Word Break II,5,1,5,1,1.0000,0,0.6173,0.9262,0.6173,0.9262
s0169_majority_element,Majority Element,5,1,5,1,1.0000,0,0.3546,0.9219,0.3546,0.9219
s0135_candy,Candy,5,1,5,1,1.0000,0,0.4652,0.9278,0.4652,0.9278
s0119_pascals_triangle_ii,Pascal's Triangle II,5,1,5,1,1.0000,0,0.2690,0.7704,0.2690,0.7704
s0147_insertion_sort_list,Insertion Sort List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0133_clone_graph,Clone Graph,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0103_binary_tree_zigzag_level_order_traversal,Binary Tree Zigzag Level Order Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0167_two_sum_ii_input_array_is_sorted,Two Sum II - Input Array Is Sorted,5,1,5,1,1.0000,0,0.5385,0.9332,0.5385,0.9332
s0165_compare_version_numbers,Compare Version Numbers,5,1,5,1,1.0000,0,0.2226,0.8369,0.2226,0.8369
s0120_triangle,Triangle,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0200_number_of_islands,Number of Islands,5,1,5,1,1.0000,0,0.5421,0.9198,0.5421,0.9198
s0127_word_ladder,Word Ladder,5,1,5,1,1.0000,0,0.4588,0.8303,0.4588,0.8303
s0113_path_sum_ii,Path Sum II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0199_binary_tree_right_side_view,Binary Tree Right Side View,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0149_max_points_on_a_line,Max Points on a Line,5,1,5,1,1.0000,0,0.3815,0.8004,0.3815,0.8004
s0136_single_number,Single Number,5,1,5,1,1.0000,0,0.9091,0.9970,0.9091,0.9970
s0116_populating_next_right_pointers_in_each_node,Populating Next Right Pointers in Each Node,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0105_construct_binary_tree_from_preorder_and_inorder_traversal,Construct Binary Tree from Preorder and Inorder Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0130_surrounded_regions,Surrounded Regions,5,1,5,1,1.0000,0,0.4496,0.8472,0.4496,0.8472
s0118_pascals_triangle,Pascal's Triangle,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0139_word_break,Word Break,5,1,5,1,1.0000,0,0.3946,0.9172,0.3946,0.9172
s0132_palindrome_partitioning_ii,Palindrome Partitioning II,5,1,5,1,1.0000,0,0.3848,0.8716,0.3848,0.8716
s0150_evaluate_reverse_polish_notation,Evaluate Reverse Polish Notation,5,1,5,1,1.0000,0,0.4484,0.8485,0.4484,0.8485
s0122_best_time_to_buy_and_sell_stock_ii,Best Time to Buy and Sell Stock II,5,1,5,1,1.0000,0,0.9318,0.9883,0.9318,0.9883
s0145_binary_tree_postorder_traversal,Binary Tree Postorder Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0171_excel_sheet_column_number,Excel Sheet Column Number,5,1,5,1,1.0000,0,0.5648,0.9429,0.5648,0.9429
s0102_binary_tree_level_order_traversal,Binary Tree Level Order Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0198_house_robber,House Robber,5,1,5,1,1.0000,0,0.5425,0.9422,0.5425,0.9422
s0106_construct_binary_tree_from_inorder_and_postorder_traversal,Construct Binary Tree from Inorder and Postorder Traversal,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0187_repeated_dna_sequences,Repeated DNA Sequences,5,1,5,1,1.0000,0,0.2874,0.8772,0.2874,0.8772
s0152_maximum_product_subarray,Maximum Product Subarray,5,1,5,1,1.0000,0,0.5837,0.8976,0.5837,0.8976
s0123_best_time_to_buy_and_sell_stock_iii,Best Time to Buy and Sell Stock III,5,1,5,1,1.0000,0,0.4056,0.8302,0.4056,0.8302
s0142_linked_list_cycle_ii,Linked List Cycle II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0153_find_minimum_in_rotated_sorted_array,Find Minimum in Rotated Sorted Array,5,1,5,1,1.0000,0,0.3412,0.8703,0.3412,0.8703
s0168_excel_sheet_column_title,Excel Sheet Column Title,5,1,5,1,1.0000,0,0.4360,0.9268,0.4360,0.9268
s0107_binary_tree_level_order_traversal_ii,Binary Tree Level Order Traversal II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0115_distinct_subsequences,Distinct Subsequences,5,1,5,1,1.0000,0,0.2586,0.8196,0.2586,0.8196
s0160_intersection_of_two_linked_lists,Intersection of Two Linked Lists,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
